call_site,call_kind,containing_function,source_path,line,expression,message
004fb302,direct,004fb220,C:\Projects\Wizardry 8\Local Code\Magic.cpp,1389,FALSE,
004fbc1f,direct,004fb4c0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,1714,pSource->iType == SOURCE_TYPE_3D_POINT,
004fcd9c,direct,004fb4c0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,2242,pSource->iType == SOURCE_TYPE_CHAR,
004fcdc9,direct,004fb4c0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,2246,pSource->iType == SOURCE_TYPE_CHAR,
004fce6c,direct,004fb4c0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,5380,pOrigSource->iMonsterID != -1,
004fd1e7,direct,004fd030,C:\Projects\Wizardry 8\Local Code\Magic.cpp,2385,fVertextAvail,
004fe763,direct,004fe740,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3063,!pSource->fBackfire,
004fe90f,direct,004fe740,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3117,FALSE,
004fea0f,direct,004fe740,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3154,FALSE,
004fea7d,register-indirect,004fea50,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3192,(pSource->iType > SOURCE_TYPE_NONE) && (pSource->iType < SOURCE_TYPE_COUNT),
004feaaa,register-indirect,004fea50,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3193,(pTarget->iType > TARGET_TYPE_NONE) && (pTarget->iType < TARGET_TYPE_COUNT),
004feac7,register-indirect,004fea50,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3196,!pSource->fBackfire,
004fed84,direct,004fea50,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3332,FALSE,
004feff7,direct,004fef90,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3456,pSource->iType == SOURCE_TYPE_MONSTER,
004ff3d8,direct,004ff3b0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3603,iProfession != -1,
004ff621,direct,004ff4b0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3603,iProfession != -1,
004ff6ed,direct,004ff4b0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,5352,FALSE,
004ffa57,direct,004ff7f0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3603,iProfession != -1,
004ffb20,direct,004ff7f0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,5352,FALSE,
004ffbba,direct,004ff7f0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3881,(iHighestSkill != SKILL_NONE),
004ffbf6,register-indirect,004ffbd0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3603,iProfession != -1,
004ffc68,register-indirect,004ffbd0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,3603,iProfession != -1,
004fff85,direct,004ffe70,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4060,wTempMsg,
00500095,direct,00500060,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4127,gpItemDB[pPCItem->iItemNo].ubSpellNumber != SPELL_NONE,
00500207,register-indirect,005001e0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4179,uiSpell < SPELL_COUNT,
0050023d,register-indirect,005001e0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4182,uiSpellUsableWhen < SPELL_USAGE_COUNT,
0050044e,direct,00500330,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4287,( uiPowerLevel >= 1 ) && ( uiPowerLevel <= 7 ),
00500c67,direct,00500930,C:\Projects\Wizardry 8\Local Code\Magic.cpp,5380,pOrigSource->iMonsterID != -1,
00501182,direct,005010f0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4851,FALSE,
0050121b,direct,005011c0,C:\Projects\Wizardry 8\Local Code\Magic.cpp,4889,FALSE,
005018b7,direct,00501880,C:\Projects\Wizardry 8\Local Code\Magic.cpp,5320,CanCharReBreathe(uiChar),
0050193e,direct,00501910,C:\Projects\Wizardry 8\Local Code\Magic.cpp,5352,FALSE,
005021f1,direct,00502010,C:\Projects\Wizardry 8\Local Code\GameplayTime.cpp,109,uiTurnsElapsed > 0,
00503207,direct,00503100,C:\Projects\Wizardry 8\Local Code\GameplayTime.cpp,819,FALSE,GameTurnsPassedChar: ERROR - Invalid condition
00504a1c,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,94,flViewingDistance > 0,
00504d2b,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,155,fFoundMissileVertex,
00504d6b,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,163,fFoundSpellVertex,
00505065,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,233,pNPC != NULL,
0050540a,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,347,pNPC != NULL,
0050566e,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,501,fFoundMissileVertex,
005056ad,direct,005049c0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,509,fFoundSpellVertex,
00505a73,direct,00505a40,C:\Projects\Wizardry 8\Local Code\Sight.cpp,780,flViewingDistance > 0,
00505c50,register-indirect,00505ba0,C:\Projects\Wizardry 8\Local Code\Sight.cpp,968,pVisibility != NULL,
00505cd8,register-indirect,00505c80,C:\Projects\Wizardry 8\Local Code\Sight.cpp,990,pVisibility != NULL,
00505d46,register-indirect,00505d20,C:\Projects\Wizardry 8\Local Code\Sight.cpp,1020,pSourceMonsterInfo->fActive,
00505d67,register-indirect,00505d20,C:\Projects\Wizardry 8\Local Code\Sight.cpp,1021,pTargetMonsterInfo->fActive,
00505da5,register-indirect,00505d20,C:\Projects\Wizardry 8\Local Code\Sight.cpp,1030,FALSE,
00505fb5,register-indirect,00505f30,C:\Projects\Wizardry 8\Local Code\Sight.cpp,1020,pSourceMonsterInfo->fActive,
00505fd2,register-indirect,00505f30,C:\Projects\Wizardry 8\Local Code\Sight.cpp,1021,pTargetMonsterInfo->fActive,
00506010,register-indirect,00505f30,C:\Projects\Wizardry 8\Local Code\Sight.cpp,1030,FALSE,
005067d3,direct,00506670,C:\Projects\Wizardry 8\Local Code\NPC Scripting Facts.cpp,1556,pNPC,
00506d41,direct,00506670,C:\Projects\Wizardry 8\Local Code\NPC Scripting Facts.cpp,1590,pNPC,
00506d7e,direct,00506670,C:\Projects\Wizardry 8\Local Code\NPC Scripting Facts.cpp,1600,pTrigger,
00509e15,direct,00509cd0,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp,404,pNode,
0050a109,direct,00509fc0,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp,535,uiSize <= sizeof(*pNode->pPCData),
0050ba9a,direct,0050ba80,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp,1975,pNPC,
0050bf62,direct,0050bc90,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp,1956,pNPC,
0050d503,direct,,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp,3052,pNPC,Cannot find VOC_BELA_CC
0050e4e0,register-indirect,0050e4b0,C:\Projects\Wizardry 8\Local Code\NPC Manager.cpp,1956,pNPC,
0050f775,register-indirect,0050f720,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,957,pMonsterGroup != NULL,
0050f7a8,register-indirect,0050f720,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1297,pMonsterGroup,
0050f82e,register-indirect,0050f720,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,2249,pMonsterGroup,
0050f8a3,register-indirect,0050f720,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,2091,pMonsterGroup,
0050faf2,register-indirect,0050fad0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,491,gXStatus.fCombatMode,
0050fb13,register-indirect,0050fad0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,492,pMonsterGroup->fInCombat,
00510168,direct,005100b0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,946,FALSE,
00510199,direct,00510180,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,957,pMonsterGroup != NULL,
00510263,direct,005101b0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,988,pMonsterGroup != NULL,
005102a0,register-indirect,00510280,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1003,pMonsterGroup != NULL,
005102b2,register-indirect,00510280,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,957,pMonsterGroup != NULL,
0051040f,register-indirect,005103e0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1080,pMonsterGroup,
00510434,register-indirect,005103e0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1081,ILLength(pMonsterGroup->plsMonsterIDList),
005105ba,register-indirect,00510590,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1144,pMonsterGroup,
00510629,register-indirect,00510590,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1154,pLeader,
00511275,register-indirect,00511250,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,957,pMonsterGroup != NULL,
005112df,register-indirect,00511250,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1885,FALSE,
005113c2,register-indirect,005113a0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,957,pMonsterGroup != NULL,
005113e9,register-indirect,005113a0,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,2091,pMonsterGroup,
005116ad,register-indirect,00511670,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,1003,pMonsterGroup != NULL,
005116bf,register-indirect,00511670,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,957,pMonsterGroup != NULL,
0051186a,direct,00511850,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,2091,pMonsterGroup,
005119a9,direct,00511990,C:\Projects\Wizardry 8\Local Code\MonsterGroup.cpp,2170,pMonsterGroup,
00512eb1,direct,00512e80,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,870,"LevelFilesExist(ulLevel, &LevelName)",
00513a1d,direct,005139c0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,870,"LevelFilesExist(ulLevel, &LevelName)",
00513c7f,direct,00513c20,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,1517,uiSize <= sizeof(*pMonsterGroup),
00513e5a,direct,00513d80,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,1630,uiSize <= sizeof(*pMonsterInfo),
005157d6,register-indirect,005156c0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,2978,uiSize <= sizeof(*pPC),
00515d19,register-indirect,00515cf0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,3270,pStatus->Char != NULL,
00515d3e,register-indirect,00515cf0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,3271,pStatus->XChar != NULL,
00515d8d,register-indirect,00515cf0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,3277,uiSize <= sizeof(*pStatus),
00515e2b,direct,00515cf0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,3300,uiSize <= sizeof(*&pStatus->Char[uiChar]),
00515ec8,direct,00515cf0,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,3314,uiSize <= sizeof(*&pStatus->XChar[uiChar]),
0051659d,direct,00516580,C:\Projects\Wizardry 8\Local Code\LoadSaveGame.cpp,3507,pLure,
00516e5b,direct,00516e20,C:\Projects\Wizardry 8\Local Code\search.cpp,293,pSearchable,
00516f3b,direct,00516f00,C:\Projects\Wizardry 8\Local Code\search.cpp,337,pSearchable,
0051712c,direct,00517080,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
00517c87,direct,00517c60,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp,315,_finite(flAngle),
00517d1b,register-indirect,00517ce0,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp,315,_finite(flAngle),
00517da5,register-indirect,00517ce0,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp,315,_finite(flAngle),
00517ee7,register-indirect,00517ec0,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp,456,pPC->fInParty,PCPtrToPCSlot: ERROR - called for non-party character
00517f1f,register-indirect,00517ec0,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp,465,FALSE,
00518349,direct,00518310,C:\Projects\Wizardry 8\Local Code\UtilityFunctions.cpp,901,FALSE,
00518391,register-indirect,00518360,C:\Projects\Wizardry 8\Local Code\Strings.cpp,74,hFile,Failed to open localization string table.
005183bf,register-indirect,00518360,C:\Projects\Wizardry 8\Local Code\Strings.cpp,79,giStringListLen,
005183f5,register-indirect,00518360,C:\Projects\Wizardry 8\Local Code\Strings.cpp,82,gppStringList,
0051845a,register-indirect,00518360,C:\Projects\Wizardry 8\Local Code\Strings.cpp,89,gppStringList[iCount],
005192d3,register-indirect,00519180,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,238,uiSpell != SPELL_NONE,
00519305,register-indirect,00519180,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,257,FALSE,
00519486,direct,00519180,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,416,pMonsterGroup != NULL,
005196ff,direct,005194e0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1123,FALSE,CalcRangeDistance: ERROR - Invalid range category
00519969,direct,00519920,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,416,pMonsterGroup != NULL,
00519add,direct,00519ac0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,498,uiHand == HAND_ANY,
00519d4e,register-indirect,00519c00,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,949,uiAttack < MAX_MONSTER_ATTACKS,
00519d7c,register-indirect,00519c00,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,950,pMonsterDB->Attack[uiAttack].fHasAttack,
0051a043,register-indirect,00519f80,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,949,uiAttack < MAX_MONSTER_ATTACKS,
0051a071,register-indirect,00519f80,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,950,pMonsterDB->Attack[uiAttack].fHasAttack,
0051a3a4,register-indirect,0051a2f0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,949,uiAttack < MAX_MONSTER_ATTACKS,
0051a3d2,register-indirect,0051a2f0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,950,pMonsterDB->Attack[uiAttack].fHasAttack,
0051a498,register-indirect,0051a2f0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1123,FALSE,CalcRangeDistance: ERROR - Invalid range category
0051a5f6,register-indirect,0051a510,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,949,uiAttack < MAX_MONSTER_ATTACKS,
0051a621,register-indirect,0051a510,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,950,pMonsterDB->Attack[uiAttack].fHasAttack,
0051a6a8,register-indirect,0051a510,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1123,FALSE,CalcRangeDistance: ERROR - Invalid range category
0051a76c,register-indirect,0051a730,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,949,uiAttack < MAX_MONSTER_ATTACKS,
0051a79a,register-indirect,0051a730,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,950,pMonsterDB->Attack[uiAttack].fHasAttack,
0051a9eb,direct,0051a9a0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1123,FALSE,CalcRangeDistance: ERROR - Invalid range category
0051aa82,register-indirect,0051aa30,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1123,FALSE,CalcRangeDistance: ERROR - Invalid range category
0051ab9b,direct,,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1123,FALSE,CalcRangeDistance: ERROR - Invalid range category
0051af62,direct,0051aec0,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1432,ubMonsterQuadrant != QUADRANT_CENTER,
0051b3db,direct,0051b320,C:\Projects\Wizardry 8\Local Code\Combat Range.cpp,1606,FALSE,
0051ba1a,direct,,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,376,gStatus.fItemInCursor,
0051baa8,direct,,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,404,gStatus.fGameStarted,
0051badc,direct,,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,405,fCHAR_OCCUPIED(uiChar),
0051bc2d,register-indirect,0051bc00,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,404,gStatus.fGameStarted,
0051bc60,register-indirect,0051bc00,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,405,fCHAR_OCCUPIED(uiChar),
0051c057,direct,0051c020,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,564,uiItemNo < gXStatus.uiItemsInDatabase,
0051c1d6,direct,0051c020,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,578,uiMAX_DICE(pMulti) < 256,
0051c22e,direct,0051c020,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,599,FALSE,InitNewItem: ERROR - Invalid multi code
0051c922,register-indirect,0051c8f0,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1021,uiRangedItem < gXStatus.uiItemsInDatabase,
0051c94e,register-indirect,0051c8f0,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1022,uiOtherItem < gXStatus.uiItemsInDatabase,
0051ce03,register-indirect,,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1248,iChar != -1,
0051ce22,register-indirect,,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1249,uiSlot < SLOT_COUNT,
0051d715,direct,0051d610,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1844,uiSpell != SPELL_NONE,
0051d77a,direct,0051d610,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1832,uiSpell != SPELL_NONE,
0051d822,register-indirect,0051d800,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1897,pPC,
0051d83f,register-indirect,0051d800,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1898,pPCItem,
0051d85a,register-indirect,0051d800,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1899,pPCItem->iItemNo >= -1,
0051d87a,register-indirect,0051d800,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,1900,pPCItem->iItemNo < (INT32) gXStatus.uiItemsInDatabase,
0051e1ba,register-indirect,0051dde0,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,2205,pNPC,
0051e1d6,register-indirect,0051dde0,C:\Projects\Wizardry 8\Local Code\PC Item.cpp,2206,pNPC->ubNPCDBaseID == NPC_RFS81A,
