program,call_site,call_kind,function_start,source_path,line,expression,message
wiz8--gog-base--wiz8--18a74ff61c65,004dbf9b,register-indirect,004dbe30,C:\Projects\Wizardry 8\Level Specific Code\MtGigasOuter.cpp,84,pFlagTrigger,Missing trigger 'flag'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004dbfba,register-indirect,004dbe30,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004dc159,register-indirect,004dbe30,C:\Projects\Wizardry 8\Level Specific Code\MtGigasOuter.cpp,149,pFlagTrigger,Missing trigger 'flag'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004dc178,register-indirect,004dbe30,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004dc80f,register-indirect,004dc670,C:\Projects\Wizardry 8\Level Specific Code\Monastery2.cpp,33,pPropTrigger,
wiz8--gog-base--wiz8--18a74ff61c65,004dc843,register-indirect,004dc670,C:\Projects\Wizardry 8\Level Specific Code\Monastery2.cpp,36,pPropTrigger,
wiz8--gog-base--wiz8--18a74ff61c65,004de032,register-indirect,004dcd40,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004de06f,register-indirect,004dcd40,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004de300,register-indirect,004dcd40,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004de342,register-indirect,004dcd40,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004df5ed,register-indirect,004df5c0,C:\Projects\Wizardry 8\Level Specific Code\MartensBluff1.cpp,761,pTelTrigger,Missing trigger 'MR109'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004df743,register-indirect,004df710,C:\Projects\Wizardry 8\Level Specific Code\MartensBluff1.cpp,809,pTelTrigger,Missing trigger 'MR109'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e074c,direct,004e06d0,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e089f,direct,004e0880,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e1065,direct,004e0880,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,494,pMookHolo,Missing trigger 'Mookholo'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e11a7,direct,004e1180,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e13e3,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,752,gEl01.pElevator,Missing trigger 'Elevator-1'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1412,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,754,gEl01.pLift,Missing trigger 'El1-Lift'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1441,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,756,gEl01.pTopDoor,Missing trigger 'El1-TopGate'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1470,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,758,gEl01.pBottomDoor,Missing trigger 'El1-BottomGate'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e149f,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,760,gEl01.pTopDoorCollide,Missing trigger 'El1-TopGateC'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e14ce,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,762,gEl01.pBottomDoorCollide,Missing trigger 'El1-BottomGateC'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e14fd,register-indirect,004e13b0,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,764,gEl01.pButton,Missing trigger 'RedButton'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1809,direct,004e17c0,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e1a43,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1026,gEl02.pElevator,Missing trigger 'Elevator-02'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1a72,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1028,gEl02.pLift,Missing trigger 'El-02Lift'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1aa1,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1030,gEl02.pTopDoor,Missing trigger 'El-02TopDoor'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1ad0,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1032,gEl02.pBottomDoor,Missing trigger 'El-02BottomDoor'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1aff,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1034,gEl02.pTopDoorCollide,Missing trigger 'El-02TopDoorCollide'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1b2e,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1036,gEl02.pBottomDoorCollide,Missing trigger 'El-02BottomDoorCollide'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1b5d,register-indirect,004e1a10,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1038,gEl02.pButton,Missing trigger 'GreenButton'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e1e59,direct,004e1e10,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e2056,direct,004e2010,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e20ae,direct,004e2010,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e20f9,direct,004e2010,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e213a,direct,004e2010,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e2192,direct,004e2010,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e21da,direct,004e2010,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--gog-base--wiz8--18a74ff61c65,004e23fd,direct,004e2010,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1469,pTrigger,Missing trigger 'CMBox'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e24b6,direct,004e2010,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1520,pTrigger,Missing trigger 'AstralDominae'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e2540,direct,004e2010,C:\Projects\Wizardry 8\Level Specific Code\Arnika.cpp,1543,pTrigger,Missing trigger 'ChaosMolori'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,004e35d7,register-indirect,004e3340,C:\Projects\Wizardry 8\Local Code\Gameloop.cpp,630,gCurrentScreen.iScreenId == NO_SCREEN,
wiz8--gog-base--wiz8--18a74ff61c65,004e3840,register-indirect,004e3340,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,92,gXStatus.plsMonsterGroupList != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e385a,register-indirect,004e3340,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,93,gXStatus.plsMonsterList != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e3be7,direct,004e3930,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,642,pMonsterInfo,
wiz8--gog-base--wiz8--18a74ff61c65,004e3c93,register-indirect,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,372,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e3cbf,register-indirect,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e3d50,register-indirect,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,400,"MonsterIsCycleSupported(pMonsterInfo->p3D, CYCLE_BIRTH)",Unborn monsters must have CYCLE_BIRTH!
wiz8--gog-base--wiz8--18a74ff61c65,004e3d8f,register-indirect,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,406,"MonsterQuery(pMonsterInfo->p3D, QUERY_NUM_FRAMES) != -1",
wiz8--gog-base--wiz8--18a74ff61c65,004e3dfd,register-indirect,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,420,"MonsterQuery(pMonsterInfo->p3D, QUERY_NUM_FRAMES) != -1",
wiz8--gog-base--wiz8--18a74ff61c65,004e3ee0,direct,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e3f05,direct,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e4009,register-indirect,004e3c70,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,478,pMonsterInfo->plsVisMonToMon != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e4074,register-indirect,004e4050,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,501,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e4099,register-indirect,004e4050,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,502,!pMonsterInfo->fActive,
wiz8--gog-base--wiz8--18a74ff61c65,004e40c0,register-indirect,004e4050,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e40e2,register-indirect,004e4050,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e4185,direct,004e4050,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,527,fSuccess,ActivateMonster: ERROR - MonsterReadAllCycles failed
wiz8--gog-base--wiz8--18a74ff61c65,004e41cf,direct,004e4050,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,522,fSuccess,ActivateMonster: ERROR - MonsterReadAllCycles failed
wiz8--gog-base--wiz8--18a74ff61c65,004e42a6,register-indirect,004e4280,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,576,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e42c9,register-indirect,004e4280,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,585,pMonsterInfo->p3D != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e43b1,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,665,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e43ce,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,666,!pMonsterInfo->fInCombat,
wiz8--gog-base--wiz8--18a74ff61c65,004e43e7,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,759,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e447b,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,672,pMonsterInfo->pCombat != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e4524,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,710,gXStatus.fCombatMode,
wiz8--gog-base--wiz8--18a74ff61c65,004e4541,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,711,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e455b,register-indirect,004e4390,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,712,pMonsterInfo->fInCombat,
wiz8--gog-base--wiz8--18a74ff61c65,004e4619,direct,004e4600,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,759,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e4710,direct,004e4690,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e4735,direct,004e4690,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e4815,direct,004e4690,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,852,(iKilledByPC == BAD_INDEX) || VALID_CHAR(iKilledByPC),
wiz8--gog-base--wiz8--18a74ff61c65,004e48f5,direct,004e4690,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,897,pKillerMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e4e6a,direct,004e4ab0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1175,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e4ea0,direct,004e4ab0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1188,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e4f62,direct,004e4ab0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,642,pMonsterInfo,
wiz8--gog-base--wiz8--18a74ff61c65,004e517a,register-indirect,004e5150,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e519b,register-indirect,004e5150,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e52f4,register-indirect,004e52c0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e5315,register-indirect,004e52c0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e5608,direct,004e52c0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1473,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e5666,register-indirect,004e5620,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1489,(uiMonsterListIndex-10000) < (UINT32) PLLength(gXStatus.plsUnbornMonsterList),
wiz8--gog-base--wiz8--18a74ff61c65,004e56ce,register-indirect,004e5620,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1498,uiMonsterListIndex < (UINT32) PLLength(gXStatus.plsMonsterList),
wiz8--gog-base--wiz8--18a74ff61c65,004e570a,register-indirect,004e5620,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1502,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e5741,register-indirect,004e5720,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e5762,register-indirect,004e5720,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e57df,direct,004e57c0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e589d,direct,004e5840,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1574,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e58f1,direct,004e5840,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e59b2,register-indirect,004e5990,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e59d3,register-indirect,004e5990,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e5a2f,register-indirect,004e5990,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1642,pMonsterDB,
wiz8--gog-base--wiz8--18a74ff61c65,004e5b0c,direct,004e5af0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1721,pMonsterInfo,
wiz8--gog-base--wiz8--18a74ff61c65,004e5b6f,direct,004e5b50,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e5d1e,direct,004e5d00,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e5d43,direct,004e5d00,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e5dae,direct,004e5d00,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1933,uiMonsterAttribute < MONSTER_ATTR_COUNT,
wiz8--gog-base--wiz8--18a74ff61c65,004e5df7,direct,004e5d00,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1944,FALSE,ConvertMonsterAttribute: ERROR - Invalid monster attribute
wiz8--gog-base--wiz8--18a74ff61c65,004e5f7e,register-indirect,004e5d00,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,642,pMonsterInfo,
wiz8--gog-base--wiz8--18a74ff61c65,004e603a,direct,004e6020,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,2139,pMonsterInfo,
wiz8--gog-base--wiz8--18a74ff61c65,004e6149,direct,004e6020,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,2232,pMonsterInfo,
wiz8--gog-base--wiz8--18a74ff61c65,004e63b3,direct,004e61e0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e63d8,direct,004e61e0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e64da,direct,004e61e0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e64ff,direct,004e61e0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e6635,register-indirect,004e65d0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1513,pMonsterInfo != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e6656,register-indirect,004e65d0,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp,1523,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE,
wiz8--gog-base--wiz8--18a74ff61c65,004e7862,direct,004e76f0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,736,gXStatus.fItemSelectMode,
wiz8--gog-base--wiz8--18a74ff61c65,004e7902,direct,004e76f0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,784,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e808e,direct,004e8000,C:\Projects\Wizardry 8\Local Code\Combat.cpp,1156,iAction < CHAR_ACTION_COUNT,
wiz8--gog-base--wiz8--18a74ff61c65,004e8855,direct,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,1510,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e897d,direct,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,1546,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e8e3f,direct,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,1837,gStatus.iSelectedCharacter != BAD_INDEX,
wiz8--gog-base--wiz8--18a74ff61c65,004e90f0,register-indirect,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,2017,gpCombat->iActionChar == BAD_INDEX,
wiz8--gog-base--wiz8--18a74ff61c65,004e9113,register-indirect,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,2018,gpCombat->pActionMonsterInfo == NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004e91b1,direct,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,2053,FALSE,
wiz8--gog-base--wiz8--18a74ff61c65,004e94b7,direct,004e82e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,2127,gpCombat->eCombatActionStatus == COMBAT_ACTION_NONE,
wiz8--gog-base--wiz8--18a74ff61c65,004eae62,direct,004eae20,C:\Projects\Wizardry 8\Local Code\Combat.cpp,3588,gXStatus.fCombatMode,
wiz8--gog-base--wiz8--18a74ff61c65,004eb77f,direct,004eb5a0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,4082,pMonsterInfo->fSpellReleased,
wiz8--gog-base--wiz8--18a74ff61c65,004ec21e,direct,004ec1e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,4499,pSource->iChar != BAD_INDEX,
wiz8--gog-base--wiz8--18a74ff61c65,004ec2e4,register-indirect,004ec1e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,4520,pSource->iType == SOURCE_TYPE_MONSTER,
wiz8--gog-base--wiz8--18a74ff61c65,004ec300,register-indirect,004ec1e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,4521,pSource->iMonsterID != BAD_INDEX,
wiz8--gog-base--wiz8--18a74ff61c65,004ec639,direct,004ec1e0,C:\Projects\Wizardry 8\Local Code\Combat.cpp,4676,gXStatus.fCombatMode,
wiz8--gog-base--wiz8--18a74ff61c65,004ecd3a,direct,004ecb40,C:\Projects\Wizardry 8\Local Code\Combat.cpp,5132,pTarget->iGroupID != -1,
wiz8--gog-base--wiz8--18a74ff61c65,004ecd91,direct,004ecb40,C:\Projects\Wizardry 8\Local Code\Combat.cpp,5118,pTarget->iMonsterID != -1,
wiz8--gog-base--wiz8--18a74ff61c65,004ecf75,direct,004ece00,C:\Projects\Wizardry 8\Local Code\Combat.cpp,5458,gXStatus.fCombatMode,
wiz8--gog-base--wiz8--18a74ff61c65,004ed3b2,direct,004ed390,C:\Projects\Wizardry 8\Local Code\Combat.cpp,5766,(iCharAction == CHAR_ACTION_DEFEND) || (iCharAction == CHAR_ACTION_PROTECT),
wiz8--gog-base--wiz8--18a74ff61c65,004ee0ff,direct,004ee000,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,380,FALSE,CalcInitiative: ERROR - Invalid load category
wiz8--gog-base--wiz8--18a74ff61c65,004ee15d,direct,004ee000,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,398,pPC != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004ee182,direct,004ee000,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,399,(pPC->iProfession >= 0) && (pPC->iProfession < PROF_COUNT),
wiz8--gog-base--wiz8--18a74ff61c65,004ee1d9,direct,004ee000,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,444,FALSE,CalcPhysCombatExperience: ERROR - Invalid profession
wiz8--gog-base--wiz8--18a74ff61c65,004ee4bb,direct,004ee220,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,715,FALSE,CalcAttacks: ERROR - Invalid load category
wiz8--gog-base--wiz8--18a74ff61c65,004eecd0,register-indirect,004ee220,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,1441,FALSE,CalcArmorClasses: ERROR - Invalid AC location
wiz8--gog-base--wiz8--18a74ff61c65,004ef0b1,register-indirect,004ef090,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,1829,pPC != NULL,
wiz8--gog-base--wiz8--18a74ff61c65,004ef0d1,register-indirect,004ef090,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,1830,pPC->uiExpLevel > 0,
wiz8--gog-base--wiz8--18a74ff61c65,004ef0f3,register-indirect,004ef090,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,1831,(pPC->iProfession >= 0) && (pPC->iProfession < PROF_COUNT),
wiz8--gog-base--wiz8--18a74ff61c65,004ef663,direct,004ef610,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,2197,!fSaveCharData || fCHAR_NPC(uiSlot),
wiz8--gog-base--wiz8--18a74ff61c65,004ef916,direct,004ef7e0,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,2338,uiValue <= gStatus.uiPartyGold,
wiz8--gog-base--wiz8--18a74ff61c65,004ef96c,direct,004ef950,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp,2359,pPC->iRace < PC_RACE_COUNT,
wiz8--gog-base--wiz8--18a74ff61c65,004eff5e,register-indirect,004efad0,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp,410,( *puiPhase > 0 ) && ( *puiPhase <= PHASES_PER_ROUND ),
wiz8--gog-base--wiz8--18a74ff61c65,004eff89,register-indirect,004efad0,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp,186,( gpCombat->uiPartyActionPhase > 0 ) && ( gpCombat->uiPartyActionPhase <= PHASES_PER_ROUND ),
wiz8--gog-base--wiz8--18a74ff61c65,004f00ed,register-indirect,004effa0,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp,274,gpCombat->uiCurrentPartyActionStatus == ACTION_STATUS_IN_PROGRESS,
wiz8--gog-base--wiz8--18a74ff61c65,004f010c,register-indirect,004effa0,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp,275,gXStatus.fPartyMovementMode,
wiz8--gog-base--wiz8--18a74ff61c65,004f0135,register-indirect,004effa0,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp,276,gXStatus.flPartyMoveDistLimit > 0,
wiz8--gog-base--wiz8--18a74ff61c65,004f0189,register-indirect,004effa0,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp,288,uiTotalMovementPhases > 0,
