program,address,section,storage,kind,reference_count,function_count,access_kinds,widths,extent_upper,extent_bytes,preview
wiz8--gog-base--wiz8--18a74ff61c65,00614174,.data,initialized,string,1,1,address-taken,,00614180,12,Elevator-1
wiz8--gog-base--wiz8--18a74ff61c65,00614180,.data,initialized,string,5,2,address-taken,,00614190,16,GreenButtonDown
wiz8--gog-base--wiz8--18a74ff61c65,00614190,.data,initialized,string,5,2,address-taken,,0061419c,12,El02Moving
wiz8--gog-base--wiz8--18a74ff61c65,0061419c,.data,initialized,string,4,2,address-taken,,006141a8,12,El02State
wiz8--gog-base--wiz8--18a74ff61c65,006141a8,.data,initialized,string,1,1,address-taken,,006141b8,16,gEl02.pButton
wiz8--gog-base--wiz8--18a74ff61c65,006141b8,.data,initialized,string,1,1,address-taken,,006141d4,28,gEl02.pBottomDoorCollide
wiz8--gog-base--wiz8--18a74ff61c65,006141d4,.data,initialized,string,1,1,address-taken,,00614218,68,Missing trigger 'El-02BottomDoorCollide'! It's not in the LV
wiz8--gog-base--wiz8--18a74ff61c65,00614218,.data,initialized,string,1,1,address-taken,,00614230,24,El-02BottomDoorCollide
wiz8--gog-base--wiz8--18a74ff61c65,00614230,.data,initialized,string,1,1,address-taken,,00614248,24,gEl02.pTopDoorCollide
wiz8--gog-base--wiz8--18a74ff61c65,00614248,.data,initialized,string,1,1,address-taken,,0061428c,68,Missing trigger 'El-02TopDoorCollide'! It's not in the LVL f
wiz8--gog-base--wiz8--18a74ff61c65,0061428c,.data,initialized,string,1,1,address-taken,,006142a0,20,El-02TopDoorCollide
wiz8--gog-base--wiz8--18a74ff61c65,006142a0,.data,initialized,string,1,1,address-taken,,006142b4,20,gEl02.pBottomDoor
wiz8--gog-base--wiz8--18a74ff61c65,006142b4,.data,initialized,string,1,1,address-taken,,006142f4,64,Missing trigger 'El-02BottomDoor'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,006142f4,.data,initialized,string,1,1,address-taken,,00614304,16,El-02BottomDoor
wiz8--gog-base--wiz8--18a74ff61c65,00614304,.data,initialized,string,1,1,address-taken,,00614314,16,gEl02.pTopDoor
wiz8--gog-base--wiz8--18a74ff61c65,00614314,.data,initialized,string,1,1,address-taken,,00614350,60,Missing trigger 'El-02TopDoor'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,00614350,.data,initialized,string,1,1,address-taken,,00614360,16,El-02TopDoor
wiz8--gog-base--wiz8--18a74ff61c65,00614360,.data,initialized,string,1,1,address-taken,,0061436c,12,gEl02.pLift
wiz8--gog-base--wiz8--18a74ff61c65,0061436c,.data,initialized,string,1,1,address-taken,,006143a4,56,Missing trigger 'El-02Lift'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,006143a4,.data,initialized,string,1,1,address-taken,,006143b0,12,El-02Lift
wiz8--gog-base--wiz8--18a74ff61c65,006143b0,.data,initialized,string,1,1,address-taken,,006143c0,16,gEl02.pElevator
wiz8--gog-base--wiz8--18a74ff61c65,006143c0,.data,initialized,string,8,1,address-taken,,006143d4,20,WarnedAboutEntry
wiz8--gog-base--wiz8--18a74ff61c65,006143d4,.data,initialized,string,1,1,address-taken,,00614408,52,Missing trigger 'CMBox'! It's not in the LVL file!
wiz8--gog-base--wiz8--18a74ff61c65,00614408,.data,initialized,string,1,1,address-taken,,00614410,8,CMBox
wiz8--gog-base--wiz8--18a74ff61c65,00614410,.data,initialized,string,6,1,address-taken,,00614420,16,PedestalItem
wiz8--gog-base--wiz8--18a74ff61c65,00614420,.data,initialized,string,2,1,address-taken,,00614430,16,BallInserted
wiz8--gog-base--wiz8--18a74ff61c65,00614430,.data,initialized,string,1,1,address-taken,,0061444c,28,Data\Fonts\FONT12POINT1.sti
wiz8--gog-base--wiz8--18a74ff61c65,0061444c,.data,initialized,string,1,1,address-taken,,00614470,36,Data\Fonts\monsterdamage_font.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614470,.data,initialized,string,1,1,address-taken,,0061448c,28,Data\Fonts\dialog_font.sti
wiz8--gog-base--wiz8--18a74ff61c65,0061448c,.data,initialized,string,1,1,address-taken,,006144a8,28,Data\Fonts\Font10Arial.sti
wiz8--gog-base--wiz8--18a74ff61c65,006144a8,.data,initialized,string,1,1,address-taken,,006144c4,28,Data\Fonts\Profession.sti
wiz8--gog-base--wiz8--18a74ff61c65,006144c4,.data,initialized,string,1,1,address-taken,,006144e4,32,Data\Fonts\Opt_detail_font.sti
wiz8--gog-base--wiz8--18a74ff61c65,006144e4,.data,initialized,string,1,1,address-taken,,00614504,32,Data\Fonts\Opt_title_font.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614504,.data,initialized,string,1,1,address-taken,,00614530,44,Data\Fonts\wiz_text_font_monopalette.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614530,.data,initialized,string,1,1,address-taken,,00614554,36,Data\Fonts\Wiz_Text_Font_Bold.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614554,.data,initialized,string,1,1,address-taken,,0061456c,24,Data\Fonts\Embossed.sti
wiz8--gog-base--wiz8--18a74ff61c65,0061456c,.data,initialized,string,1,1,address-taken,,00614584,24,Data\Fonts\Engraved.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614584,.data,initialized,string,1,1,address-taken,,006145a0,28,Data\Fonts\ButtonFont.sti
wiz8--gog-base--wiz8--18a74ff61c65,006145a0,.data,initialized,string,1,1,address-taken,,006145bc,28,Data\Fonts\TinyMonoFont.sti
wiz8--gog-base--wiz8--18a74ff61c65,006145bc,.data,initialized,string,1,1,address-taken,,006145d4,24,Data\Fonts\SmFnt.sti
wiz8--gog-base--wiz8--18a74ff61c65,006145d4,.data,initialized,string,1,1,address-taken,,00614600,44,Data\Fonts\CalligraphyFontFullShadow.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614600,.data,initialized,string,1,1,address-taken,,00614620,32,Data\Fonts\CalligraphyFont.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614620,.data,initialized,string,2,1,address-taken,,00614640,32,Data\Fonts\Wiz_Text_Font.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614640,.data,initialized,string,2,1,address-taken,,0061465c,28,Data\Fonts\SmallFont.sti
wiz8--gog-base--wiz8--18a74ff61c65,0061465c,.data,initialized,string,1,1,address-taken,,00614678,28,Data\Fonts\LargeFont.sti
wiz8--gog-base--wiz8--18a74ff61c65,00614678,.data,initialized,string,1,1,address-taken,,0061469c,36,Could not load hit sound database!
wiz8--gog-base--wiz8--18a74ff61c65,0061469c,.data,initialized,string,1,1,address-taken,,006146bc,32,Could not load spell database!
wiz8--gog-base--wiz8--18a74ff61c65,006146bc,.data,initialized,string,1,1,address-taken,,006146e0,36,Could not load missile database!
wiz8--gog-base--wiz8--18a74ff61c65,006146e0,.data,initialized,string,1,1,address-taken,,006146fc,28,Data\Strings\StringData.DAT
wiz8--gog-base--wiz8--18a74ff61c65,006146fc,.data,initialized,string,1,1,address-taken,,00614704,8,Patches
wiz8--gog-base--wiz8--18a74ff61c65,00614704,.data,initialized,code-pointer,2,2,address-taken,,00614708,4,
wiz8--gog-base--wiz8--18a74ff61c65,00614708,.data,initialized,string,2,2,address-taken,,0061471c,20,2001/12/24 15:36
wiz8--gog-base--wiz8--18a74ff61c65,0061471c,.data,initialized,string,2,2,address-taken,,00614728,12, (build %d)
wiz8--gog-base--wiz8--18a74ff61c65,00614728,.data,initialized,string,2,2,address-taken,,00614734,12,v%d.%d.%d
wiz8--gog-base--wiz8--18a74ff61c65,00614734,.data,initialized,string,2,2,address-taken,,00614740,12,Wizardry 8 
wiz8--gog-base--wiz8--18a74ff61c65,00614740,.data,initialized,string,1,1,address-taken,,00614768,40,gCurrentScreen.iScreenId == NO_SCREEN
wiz8--gog-base--wiz8--18a74ff61c65,00614768,.data,initialized,string,1,1,address-taken,,00614798,48,C:\Projects\Wizardry 8\Local Code\Gameloop.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00614798,.data,initialized,string,1,1,address-taken,,006147b8,32,gXStatus.plsMonsterList != NULL
wiz8--gog-base--wiz8--18a74ff61c65,006147b8,.data,initialized,string,1,1,address-taken,,006147e0,40,gXStatus.plsMonsterGroupList != NULL
wiz8--gog-base--wiz8--18a74ff61c65,006147e0,.data,initialized,string,79,23,address-taken,,00614818,56,C:\Projects\Wizardry 8\Local Code\MonsterManager.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00614818,.data,initialized,string,1,1,address-taken,,00614840,40,pMonsterInfo->plsVisMonToMon != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00614840,.data,initialized,string,15,13,address-taken,,0061486c,44,uiMonsterSpecies < MAX_MONSTERS_IN_DATABASE
wiz8--gog-base--wiz8--18a74ff61c65,0061486c,.data,initialized,data,1,1,address-taken,,00614878,12,
wiz8--gog-base--wiz8--18a74ff61c65,00614878,.data,initialized,string,2,1,address-taken,,006148b0,56,"MonsterQuery(pMonsterInfo->p3D, QUERY_NUM_FRAMES) != -1"
wiz8--gog-base--wiz8--18a74ff61c65,006148b0,.data,initialized,string,1,1,address-taken,,006148e8,56,"MonsterIsCycleSupported(pMonsterInfo->p3D, CYCLE_BIRTH)"
wiz8--gog-base--wiz8--18a74ff61c65,006148e8,.data,initialized,string,1,1,address-taken,,00614910,40,Unborn monsters must have CYCLE_BIRTH!
wiz8--gog-base--wiz8--18a74ff61c65,00614910,.data,initialized,string,23,16,address-taken,,00614928,24,pMonsterInfo != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00614928,.data,initialized,string,2,1,address-taken,,00614960,56,ActivateMonster: ERROR - MonsterReadAllCycles failed
wiz8--gog-base--wiz8--18a74ff61c65,00614960,.data,initialized,string,1,1,address-taken,,00614978,24,!pMonsterInfo->fActive
wiz8--gog-base--wiz8--18a74ff61c65,00614978,.data,initialized,string,1,1,address-taken,,00614994,28,pMonsterInfo->p3D != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00614994,.data,initialized,string,1,1,address-taken,,006149b4,32,pMonsterInfo->pCombat != NULL
wiz8--gog-base--wiz8--18a74ff61c65,006149b4,.data,initialized,string,1,1,address-taken,,006149d0,28,!pMonsterInfo->fInCombat
wiz8--gog-base--wiz8--18a74ff61c65,006149d0,.data,initialized,string,2,2,address-taken,,006149e8,24,pMonsterInfo->fInCombat
wiz8--gog-base--wiz8--18a74ff61c65,006149e8,.data,initialized,string,17,10,address-taken,,00614a00,24,gXStatus.fCombatMode
wiz8--gog-base--wiz8--18a74ff61c65,00614a00,.data,initialized,string,1,1,address-taken,,00614a20,32,DATA ERROR: %s is worth 0 XPs
wiz8--gog-base--wiz8--18a74ff61c65,00614a20,.data,initialized,string,1,1,address-taken,,00614a3c,28,pKillerMonsterInfo != NULL
wiz8--gog-base--wiz8--18a74ff61c65,00614a3c,.data,initialized,code-pointer,13,11,address-taken,,00614a4c,16,
wiz8--gog-base--wiz8--18a74ff61c65,00614a4c,.data,initialized,string,1,1,address-taken,,00614a84,56,(iKilledByPC == BAD_INDEX) || VALID_CHAR(iKilledByPC)
wiz8--gog-base--wiz8--18a74ff61c65,00614a84,.data,initialized,string,1,1,address-taken,,00614acc,72,%ls starting new cycle (%s) with an uninterruptable cycle pe
wiz8--gog-base--wiz8--18a74ff61c65,00614acc,.data,initialized,string,1,1,address-taken,,00614b10,68,Trying to set a NEVER_STOP behaviour with an uninterruptable
wiz8--gog-base--wiz8--18a74ff61c65,00614b10,.data,initialized,string,20,13,address-taken,,00614b20,16,pMonsterGroup
wiz8--gog-base--wiz8--18a74ff61c65,00614b20,.data,initialized,string,1,1,address-taken,,00614b44,36,ERROR: Monster ID %d has no group
wiz8--gog-base--wiz8--18a74ff61c65,00614b44,.data,initialized,data,6,6,address-taken,,00614b50,12,
wiz8--gog-base--wiz8--18a74ff61c65,00614b50,.data,initialized,data,2,2,address-taken,,00614b54,4,
wiz8--gog-base--wiz8--18a74ff61c65,00614b54,.data,initialized,data,14,6,address-taken,,00614b58,4,
wiz8--gog-base--wiz8--18a74ff61c65,00614b58,.data,initialized,data,19,9,address-taken,,00614b64,12,
wiz8--gog-base--wiz8--18a74ff61c65,00614b64,.data,initialized,string,1,1,address-taken,,00614b90,44,MonsterIndex: ID %d not found (%s line %d)
wiz8--gog-base--wiz8--18a74ff61c65,00614b90,.data,initialized,string,1,1,address-taken,,00614bd0,64,uiMonsterListIndex < (UINT32) PLLength(gXStatus.plsMonsterLi
wiz8--gog-base--wiz8--18a74ff61c65,00614bd0,.data,initialized,string,2,1,address-taken,,00614c08,56,"MonsterInfo: ERROR - PLGet failed, index %d, pList %d"
wiz8--gog-base--wiz8--18a74ff61c65,00614c08,.data,initialized,string,1,1,address-taken,,00614c58,80,(uiMonsterListIndex-10000) < (UINT32) PLLength(gXStatus.plsU
wiz8--gog-base--wiz8--18a74ff61c65,00614c58,.data,initialized,string,1,1,address-taken,,00614c88,48,MonsterInfoFromID: ID %d not found (%s line %d)
wiz8--gog-base--wiz8--18a74ff61c65,00614c88,.data,initialized,string,1,1,address-taken,,00614cc4,60,ConvertMonsterAttribute: ERROR - Invalid monster attribute
wiz8--gog-base--wiz8--18a74ff61c65,00614cc4,.data,initialized,string,1,1,address-taken,,00614cf0,44,uiMonsterAttribute < MONSTER_ATTR_COUNT
wiz8--gog-base--wiz8--18a74ff61c65,00614cf0,.data,initialized,data,4,3,address-taken,,00614e24,308,
wiz8--gog-base--wiz8--18a74ff61c65,00614e24,.data,initialized,data,9,6,address-taken,,00614fc8,420,
wiz8--gog-base--wiz8--18a74ff61c65,00614fc8,.data,initialized,data,1,1,address-taken,,0061507c,180,
wiz8--gog-base--wiz8--18a74ff61c65,0061507c,.data,initialized,data,2,2,address-taken,,00615130,180,
wiz8--gog-base--wiz8--18a74ff61c65,00615130,.data,initialized,data,2,2,address-taken,,00615270,320,
wiz8--gog-base--wiz8--18a74ff61c65,00615270,.data,initialized,data,1,1,address-taken,,00615274,4,
wiz8--gog-base--wiz8--18a74ff61c65,00615274,.data,initialized,data,1,1,address-taken,,00615570,764,
wiz8--gog-base--wiz8--18a74ff61c65,00615570,.data,initialized,data,1,1,address-taken,,006155ac,60,
wiz8--gog-base--wiz8--18a74ff61c65,006155ac,.data,initialized,data,1,1,address-taken,,006155b0,4,
wiz8--gog-base--wiz8--18a74ff61c65,006155b0,.data,initialized,data,7,4,address-taken,,006155b4,4,
wiz8--gog-base--wiz8--18a74ff61c65,006155b4,.data,initialized,data,1,1,address-taken,,006155b8,4,
wiz8--gog-base--wiz8--18a74ff61c65,006155b8,.data,initialized,data,5,4,address-taken,,006155bc,4,
wiz8--gog-base--wiz8--18a74ff61c65,006155bc,.data,initialized,data,1,1,address-taken,,006157d8,540,
wiz8--gog-base--wiz8--18a74ff61c65,006157d8,.data,initialized,data,1,1,address-taken,,00615838,96,
wiz8--gog-base--wiz8--18a74ff61c65,00615838,.data,initialized,data,1,1,address-taken,,00615840,8,
wiz8--gog-base--wiz8--18a74ff61c65,00615840,.data,initialized,data,8,5,address-taken,,00615848,8,
wiz8--gog-base--wiz8--18a74ff61c65,00615848,.data,initialized,data,3,3,address-taken,,006159e4,412,
wiz8--gog-base--wiz8--18a74ff61c65,006159e4,.data,initialized,data,1,1,address-taken,,00615c78,660,
wiz8--gog-base--wiz8--18a74ff61c65,00615c78,.data,initialized,data,1,1,address-taken,,006161dc,1380,
wiz8--gog-base--wiz8--18a74ff61c65,006161dc,.data,initialized,data,17,14,address-taken,,00616218,60,
wiz8--gog-base--wiz8--18a74ff61c65,00616218,.data,initialized,data,8,6,address-taken,,00616308,240,
wiz8--gog-base--wiz8--18a74ff61c65,00616308,.data,initialized,data,3,3,address-taken,,00616310,8,
wiz8--gog-base--wiz8--18a74ff61c65,00616310,.data,initialized,data,8,6,address-taken,,0061634c,60,
wiz8--gog-base--wiz8--18a74ff61c65,0061634c,.data,initialized,data,8,5,address-taken,,0061635c,16,
wiz8--gog-base--wiz8--18a74ff61c65,0061635c,.data,initialized,data,3,3,address-taken,,006164dc,384,
wiz8--gog-base--wiz8--18a74ff61c65,006164dc,.data,initialized,data,1,1,address-taken,,006164f4,24,
wiz8--gog-base--wiz8--18a74ff61c65,006164f4,.data,initialized,data,2,2,address-taken,,006164f8,4,
wiz8--gog-base--wiz8--18a74ff61c65,006164f8,.data,initialized,data,1,1,address-taken,,00616604,268,
wiz8--gog-base--wiz8--18a74ff61c65,00616604,.data,initialized,data,1,1,address-taken,,00616d84,1920,
wiz8--gog-base--wiz8--18a74ff61c65,00616d84,.data,initialized,data,4,4,address-taken,,00616db4,48,
wiz8--gog-base--wiz8--18a74ff61c65,00616db4,.data,initialized,data,8,5,address-taken,,00616dd8,36,
wiz8--gog-base--wiz8--18a74ff61c65,00616dd8,.data,initialized,data,7,4,address-taken,,00616df0,24,
wiz8--gog-base--wiz8--18a74ff61c65,00616df0,.data,initialized,data,8,6,address-taken,,00616dfc,12,
wiz8--gog-base--wiz8--18a74ff61c65,00616dfc,.data,initialized,data,3,3,address-taken,,00616e34,56,
wiz8--gog-base--wiz8--18a74ff61c65,00616e34,.data,initialized,data,3,1,address-taken,,00616e6c,56,
wiz8--gog-base--wiz8--18a74ff61c65,00616e6c,.data,initialized,data,9,4,address-taken read,2,00616e6e,2,
wiz8--gog-base--wiz8--18a74ff61c65,00616e6e,.data,initialized,data,3,3,address-taken,,00616e84,22,
wiz8--gog-base--wiz8--18a74ff61c65,00616e84,.data,initialized,data,4,3,address-taken,,00616eb0,44,
wiz8--gog-base--wiz8--18a74ff61c65,00616eb0,.data,initialized,data,1,1,address-taken,,00616eb8,8,
wiz8--gog-base--wiz8--18a74ff61c65,00616eb8,.data,initialized,data,1,1,address-taken,,00616ec0,8,
wiz8--gog-base--wiz8--18a74ff61c65,00616ec0,.data,initialized,data,1,1,address-taken,,00616ec8,8,
wiz8--gog-base--wiz8--18a74ff61c65,00616ec8,.data,initialized,data,2,2,address-taken,,00616ed0,8,
wiz8--gog-base--wiz8--18a74ff61c65,00616ed0,.data,initialized,data,1,1,address-taken,,00616ed8,8,
wiz8--gog-base--wiz8--18a74ff61c65,00616ed8,.data,initialized,data,1,1,address-taken,,00616f40,104,
wiz8--gog-base--wiz8--18a74ff61c65,00616f40,.data,initialized,data,1,1,address-taken,,00616f41,1,
wiz8--gog-base--wiz8--18a74ff61c65,00616f41,.data,initialized,data,1,1,address-taken,,00616f4c,11,
wiz8--gog-base--wiz8--18a74ff61c65,00616f4c,.data,initialized,data,1,1,address-taken,,00616fe8,156,
wiz8--gog-base--wiz8--18a74ff61c65,00616fe8,.data,initialized,data,2,1,address-taken,,006171a8,448,
wiz8--gog-base--wiz8--18a74ff61c65,006171a8,.data,initialized,data,1,1,address-taken,,006171a9,1,
wiz8--gog-base--wiz8--18a74ff61c65,006171a9,.data,initialized,data,1,1,address-taken,,006171aa,1,
wiz8--gog-base--wiz8--18a74ff61c65,006171aa,.data,initialized,data,3,3,address-taken,,0061729e,244,
wiz8--gog-base--wiz8--18a74ff61c65,0061729e,.data,initialized,data,1,1,address-taken,,006172a0,2,
wiz8--gog-base--wiz8--18a74ff61c65,006172a0,.data,initialized,data,3,3,address-taken,,006172f0,80,
wiz8--gog-base--wiz8--18a74ff61c65,006172f0,.data,initialized,data,1,1,address-taken,,00617320,48,
wiz8--gog-base--wiz8--18a74ff61c65,00617320,.data,initialized,data,1,1,address-taken,,00617330,16,
wiz8--gog-base--wiz8--18a74ff61c65,00617330,.data,initialized,string,1,1,address-taken,,0061733c,12,Combat.MPL
wiz8--gog-base--wiz8--18a74ff61c65,0061733c,.data,initialized,string,1,1,address-taken,,0061734c,16,CombatLousy.MPL
wiz8--gog-base--wiz8--18a74ff61c65,0061734c,.data,initialized,string,1,1,address-taken,,00617370,36,Data\Sound\Misc\Ready Weapons.wav
wiz8--gog-base--wiz8--18a74ff61c65,00617370,.data,initialized,string,1,1,address-taken,,0061738c,28,gXStatus.fItemSelectMode
wiz8--gog-base--wiz8--18a74ff61c65,0061738c,.data,initialized,string,29,10,address-taken,,006173bc,48,C:\Projects\Wizardry 8\Local Code\Combat.cpp
wiz8--gog-base--wiz8--18a74ff61c65,006173bc,.data,initialized,string,1,1,address-taken,,006173d8,28,iAction < CHAR_ACTION_COUNT
wiz8--gog-base--wiz8--18a74ff61c65,006173d8,.data,initialized,string,1,1,address-taken,,00617400,40,gStatus.iSelectedCharacter != BAD_INDEX
wiz8--gog-base--wiz8--18a74ff61c65,00617400,.data,initialized,string,1,1,address-taken,,00617428,40,gpCombat->pActionMonsterInfo == NULL
wiz8--gog-base--wiz8--18a74ff61c65,00617428,.data,initialized,string,1,1,address-taken,,0061744c,36,gpCombat->iActionChar == BAD_INDEX
wiz8--gog-base--wiz8--18a74ff61c65,0061744c,.data,initialized,string,1,1,address-taken,,00617480,52,gpCombat->eCombatActionStatus == COMBAT_ACTION_NONE
wiz8--gog-base--wiz8--18a74ff61c65,00617480,.data,initialized,string,1,1,address-taken,,006174a4,36,Data\Sound\Misc\EndTurnChime.wav
wiz8--gog-base--wiz8--18a74ff61c65,006174a4,.data,initialized,string,1,1,address-taken,,006174b4,16,CombatWin.MPL
wiz8--gog-base--wiz8--18a74ff61c65,006174b4,.data,initialized,data,1,1,address-taken,,006174c0,12,
wiz8--gog-base--wiz8--18a74ff61c65,006174c0,.data,initialized,data,1,1,address-taken,,006174cc,12,
wiz8--gog-base--wiz8--18a74ff61c65,006174cc,.data,initialized,string,1,1,address-taken,,0061750c,64,ERROR: Char %d executed %ls as a character action for char %
wiz8--gog-base--wiz8--18a74ff61c65,0061750c,.data,initialized,string,1,1,address-taken,,00617544,56,ERROR: %ls is attacking friends with nobody in range
wiz8--gog-base--wiz8--18a74ff61c65,00617544,.data,initialized,string,1,1,address-taken,,00617584,64,ERROR: %ls (ID %d) is attacking friends with nobody in range
wiz8--gog-base--wiz8--18a74ff61c65,00617584,.data,initialized,code-pointer,29,23,address-taken,,00617590,12,
wiz8--gog-base--wiz8--18a74ff61c65,00617590,.data,initialized,string,1,1,address-taken,,006175b0,32,pMonsterInfo->fSpellReleased
wiz8--gog-base--wiz8--18a74ff61c65,006175b0,.data,initialized,code-pointer,1,1,address-taken,,006175c0,16,
wiz8--gog-base--wiz8--18a74ff61c65,006175c0,.data,initialized,code-pointer,12,10,address-taken,,006175c8,8,
wiz8--gog-base--wiz8--18a74ff61c65,006175c8,.data,initialized,string,7,5,address-taken,,006175ec,36,pSource->iMonsterID != BAD_INDEX
wiz8--gog-base--wiz8--18a74ff61c65,006175ec,.data,initialized,string,2,2,address-taken,,00617614,40,pSource->iType == SOURCE_TYPE_MONSTER
wiz8--gog-base--wiz8--18a74ff61c65,00617614,.data,initialized,string,8,5,address-taken,,00617630,28,pSource->iChar != BAD_INDEX
wiz8--gog-base--wiz8--18a74ff61c65,00617630,.data,initialized,string,1,1,address-taken,,0061764c,28,pTarget->iMonsterID != -1
wiz8--gog-base--wiz8--18a74ff61c65,0061764c,.data,initialized,string,1,1,address-taken,,00617664,24,pTarget->iGroupID != -1
wiz8--gog-base--wiz8--18a74ff61c65,00617664,.data,initialized,data,4,4,address-taken,,0061766c,8,
wiz8--gog-base--wiz8--18a74ff61c65,0061766c,.data,initialized,string,1,1,address-taken,,006176b8,76,(iCharAction == CHAR_ACTION_DEFEND) || (iCharAction == CHAR_
wiz8--gog-base--wiz8--18a74ff61c65,006176b8,.data,initialized,string,13,6,address-taken,,006176ec,52,C:\Projects\Wizardry 8\Local Code\GameplayCode.cpp
wiz8--gog-base--wiz8--18a74ff61c65,006176ec,.data,initialized,string,1,1,address-taken,,0061771c,48,CalcInitiative: ERROR - Invalid load category
wiz8--gog-base--wiz8--18a74ff61c65,0061771c,.data,initialized,string,1,1,address-taken,,00617754,56,CalcPhysCombatExperience: ERROR - Invalid profession
wiz8--gog-base--wiz8--18a74ff61c65,00617754,.data,initialized,string,2,2,address-taken,,00617790,60,(pPC->iProfession >= 0) && (pPC->iProfession < PROF_COUNT)
wiz8--gog-base--wiz8--18a74ff61c65,00617790,.data,initialized,string,3,3,address-taken,,0061779c,12,pPC != NULL
wiz8--gog-base--wiz8--18a74ff61c65,0061779c,.data,initialized,string,1,1,address-taken,,006177c8,44,CalcAttacks: ERROR - Invalid load category
wiz8--gog-base--wiz8--18a74ff61c65,006177c8,.data,initialized,string,1,1,address-taken,,006177f8,48,CalcArmorClasses: ERROR - Invalid AC location
wiz8--gog-base--wiz8--18a74ff61c65,006177f8,.data,initialized,string,1,1,address-taken,,00617820,40,CalcXPGoal: ERROR - Invalid profession
wiz8--gog-base--wiz8--18a74ff61c65,00617820,.data,initialized,string,1,1,address-taken,,00617834,20,pPC->uiExpLevel > 0
wiz8--gog-base--wiz8--18a74ff61c65,00617834,.data,initialized,string,1,1,address-taken,,00617858,36,!fSaveCharData || fCHAR_NPC(uiSlot)
wiz8--gog-base--wiz8--18a74ff61c65,00617858,.data,initialized,string,1,1,address-taken,,00617878,32,uiValue <= gStatus.uiPartyGold
wiz8--gog-base--wiz8--18a74ff61c65,00617878,.data,initialized,string,1,1,address-taken,,00617894,28,pPC->iRace < PC_RACE_COUNT
wiz8--gog-base--wiz8--18a74ff61c65,00617894,.data,initialized,string,1,1,address-taken,,006178b4,32,Data\Sound\Misc\Fall Impact.wav
wiz8--gog-base--wiz8--18a74ff61c65,006178b4,.data,initialized,string,2,1,address-taken,,006178dc,40,Data\Sound\Misc\Movement_Bar_Pop_Up.wav
wiz8--gog-base--wiz8--18a74ff61c65,006178dc,.data,initialized,string,1,1,address-taken,,0061793c,96,( gpCombat->uiPartyActionPhase > 0 ) && ( gpCombat->uiPartyA
wiz8--gog-base--wiz8--18a74ff61c65,0061793c,.data,initialized,string,6,3,address-taken,,00617974,56,( *puiPhase > 0 ) && ( *puiPhase <= PHASES_PER_ROUND )
wiz8--gog-base--wiz8--18a74ff61c65,00617974,.data,initialized,string,22,4,address-taken,,006179b0,60,C:\Projects\Wizardry 8\Local Code\Combat Party Movement.cpp
wiz8--gog-base--wiz8--18a74ff61c65,006179b0,.data,initialized,string,1,1,address-taken,,006179cc,28,uiTotalMovementPhases > 0
wiz8--gog-base--wiz8--18a74ff61c65,006179cc,.data,initialized,string,1,1,address-taken,,006179f0,36,gXStatus.flPartyMoveDistLimit > 0
wiz8--gog-base--wiz8--18a74ff61c65,006179f0,.data,initialized,string,1,1,address-taken,,00617a0c,28,gXStatus.fPartyMovementMode
wiz8--gog-base--wiz8--18a74ff61c65,00617a0c,.data,initialized,string,1,1,address-taken,,00617a50,68,gpCombat->uiCurrentPartyActionStatus == ACTION_STATUS_IN_PRO
wiz8--gog-base--wiz8--18a74ff61c65,00617a50,.data,initialized,string,2,1,address-taken,,00617a78,40,gXStatus.flPartyMoveDistLimit > 0.0f
wiz8--gog-base--wiz8--18a74ff61c65,00617a78,.data,initialized,string,1,1,address-taken,,00617aa0,40,gpMGSV->iPartyMovementPercent <= 100
wiz8--gog-base--wiz8--18a74ff61c65,00617aa0,.data,initialized,string,1,1,address-taken,,00617ac4,36,gpMGSV->iPartyMovementPercent >= 0
wiz8--gog-base--wiz8--18a74ff61c65,00617ac4,.data,initialized,string,1,1,address-taken,,00617ae8,36,uiPartyAction != PARTY_ACTION_NONE
wiz8--gog-base--wiz8--18a74ff61c65,00617ae8,.data,initialized,data,1,1,read,4,00617aec,4,
wiz8--gog-base--wiz8--18a74ff61c65,00617aec,.data,initialized,string,3,1,address-taken,,00617b18,44,C:\Projects\Wizardry 8\Local Code\Noise.cpp
wiz8--gog-base--wiz8--18a74ff61c65,00617b18,.data,initialized,data,15,4,read write,4,00617b1c,4,
wiz8--gog-base--wiz8--18a74ff61c65,00617b1c,.data,initialized,data,16,4,read write,4,00617b20,4,
