program,address,claimed_name,owner,confidence,name_origin,authority,aliases,source_path,source_line
wiz8,004ecdd0,RecordCharacterDeath,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ece00,TryPanicWoundedCharacter,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004eceb0,CatchUpCombatActor,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ecf00,BeginCombatRound,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ed1c0,PartyAvoidsSurprise,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ed260,CombatLog,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ed2b0,GetEngagementCount,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ed2d0,TryCharacterAction,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat.cpp,
wiz8,004ee130,CalcPhysCombatExperience,wiz8-character-system,strong,original-runtime-string,string-backed,,Local Code\\GameplayCode.cpp,
wiz8,004eed80,CalcCharacterLevelBand,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004eee20,AnyMonsterEngaged,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004eee80,CountActiveCharacters,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004eeec0,AnyCharacterActive,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004ef010,AdvanceCharacterToLevel,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004ef3c0,IsCharacterReadyToAdvance,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004ef420,GetAveragePartyLevel,wiz8-item-generation,exact,descriptive,descriptive,,,
wiz8,004ef460,FindFreePartySlot,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004ef950,CalcCharacterTableValue,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\GameplayCode.cpp,
wiz8,004efbe0,BeginPartyMovement,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004efd30,EndPartyMovementPhase,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004effa0,GetPartyMovementSpeed,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f0480,RoundPhaseToStep,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f0500,GetPhaseStep,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f0520,SetPendingMoveKind,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f0630,BeginFreeTurnPhase,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f0800,CanPartyMove,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f0aa0,UpdatePartyMovementControl,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Party Movement.cpp,
wiz8,004f21b0,ClearActiveRegionIfMatches,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f21d0,GetForcedRegion,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f21e0,RegionSetEnable,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2220,RegionSetDisable,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2260,ClearRegionSetModeBits,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f22f0,SetRegionSetMode4,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2380,ClearRegionModeBits,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f23d0,SetRegionMode4,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2420,SetRegionBounds,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2490,RegionContainsPoint,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2550,RegionHasFlags,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f25a0,UpdateRegionHelp,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2650,ShowRegionHelp,wiz8-region-system,strong,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2750,SetRegionHelpText,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f27f0,ResetRegionHelp,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2880,CreateRegionSet,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f28e0,ResetRegionSet,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2920,AddRegionToSet,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f29c0,SetRegionCallback,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2a10,SetRegionOwner,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2a30,SetRegionHelp,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2bb0,EnableRegionHelp,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2bf0,DisableRegionHelp,wiz8-region-system,exact,descriptive,descriptive,,Local Code\RegionManager.cpp,
wiz8,004f2c30,Controls::Controls,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2ca0,Controls::Controls,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2d30,Controls::~Controls,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2d50,Controls::SetEnabled,wiz8-region-system,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2da0,Controls::RemoveControl,wiz8-region-system,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2df0,Controls::DestroyAllControls,wiz8-region-system,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2e50,Controls::Invalidate,wiz8-region-system,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2f00,Controls::InvalidateLayout,wiz8-region-system,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f2f10,Controls::Redraw,wiz8-region-system,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3010,Controls::SetBounds,wiz8-region-system,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f30c0,Controls::AcquireRegionSet,wiz8-region-system,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f33a0,W8TextBuffer005ED5B8::W8TextBuffer005ED5B8,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3480,W8TextBuffer005ED5B8::~W8TextBuffer005ED5B8,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f34a0,W8TextBuffer005ED5B8::SetLayoutMode,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f34d0,W8TextBuffer005ED5B8::SetText,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3540,W8TextBuffer005ED5B8::SetLayoutBounds,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f35b0,W8TextBuffer005ED5B8::UpdateLayout,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3710,W8TextBuffer005ED5B8::RenderText,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3990,W8TextBuffer005ED5B8::CopyTextTo,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3c00,W8TextBuffer005ED5B8::GetHorizontalPosition,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3c50,W8TextBuffer005ED5B8::GetVerticalPosition,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3cf0,W8TextBuffer005ED5B8::SetLineHeight,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3d30,W8TextBuffer005ED5B8::GetLineHeight,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3d50,W8TextBuffer005ED5B8::FillBounds,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f3d90,W8WidgetBase005ED5BC::scalar_deleting_destructor,wiz8-local-code,exact,descriptive,descriptive,,,
wiz8,004f3f10,W8WidgetBase005ED5BC::~W8WidgetBase005ED5BC,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f40a0,W8WidgetBase005ED5BC::Invalidate,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f40f0,W8WidgetBase005ED5BC::SetEnabled,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4120,W8WidgetBase005ED5BC::EnableRegionHelp,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4140,W8WidgetBase005ED5BC::DisableRegionHelp,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4250,W8TextControl005ED604::W8TextControl005ED604,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4460,W8TextControl005ED604::SetBoundsFromRect,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f44d0,W8TextControl005ED604::SetBounds,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4600,W8TextControl005ED604::SetFlaggedRegionBounds,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4650,W8TextControl005ED604::Invalidate,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f46a0,W8TextControl005ED604::AddLayoutFlags,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4780,W8TextControl005ED604::RemoveLayoutFlags,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4c40,W8TextControl005ED604::EnableSecondaryState,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f4cb0,W8TextControl005ED604::DisableSecondaryState,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5070,W8TextControl005ED604::InvokeFocusCallback,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5230,W8TextControl005ED604::ActivatePrimary,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5310,W8TextControl005ED604::InvokeBlurCallback,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5360,W8TextControl005ED604::ActivateSecondary,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f53b0,W8TextControl005ED604::UpdateTextBounds,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5410,W8TextControl005ED604::SetVisible,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5450,W8Control005ED654::W8Control005ED654,wiz8-region-system,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5710,W8HorizontalRangeThumb005ED66C::UpdatePixelPosition,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5780,W8HorizontalRangeThumb005ED66C::BeginDrag,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5880,W8HorizontalRangeThumb005ED66C::EndDrag,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f58d0,W8HorizontalRangeThumb005ED66C::ClearHover,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5940,W8HorizontalRangeThumb005ED66C::UpdateDrag,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5a80,W8HorizontalRangeThumb005ED66C::Redraw,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5b20,W8VerticalRangeThumb005ED6B4::W8VerticalRangeThumb005ED6B4,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5c00,W8VerticalRangeThumb005ED6B4::BeginDrag,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5d30,W8VerticalRangeThumb005ED6B4::EndDrag,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5d70,W8VerticalRangeThumb005ED6B4::UpdateDrag,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5ef0,W8VerticalRangeThumb005ED6B4::AdjustValue,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f5f60,W8VerticalRangeThumb005ED6B4::Redraw,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6030,W8TextControl005ED604::scalar_deleting_destructor,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6050,W8RangeButton005ED6FC::HandlePress,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f60c0,W8RangeButton005ED6FC::ActivatePrimary,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6180,W8RangeButton005ED6FC::AdjustValue,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f61f0,W8RangeControl005ED74C::W8RangeControl005ED74C,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f63c0,W8RangeControl005ED74C::~W8RangeControl005ED74C,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6440,W8RangeControl005ED74C::SetRange,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6470,W8RangeControl005ED74C::SetValue,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6540,W8RangeControl005ED74C::Decrement,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6570,W8RangeControl005ED74C::Increment,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f65a0,W8RangeControl005ED74C::SetEnabled,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f65e0,W8HelpTextControl005ED758::W8HelpTextControl005ED758,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6640,W8TextControl005ED604::~W8TextControl005ED604,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6680,W8HelpTextControl005ED758::SetRegionHelp,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f66b0,W8HelpTextControl005ED758::UpdateRegionHelp,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6720,W8HelpTextControl005ED758::InvokeFocusCallback,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6780,W8HelpTextControl005ED758::ActivateSecondary,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6810,W8HelpTextControl005ED758::InvokeBlurCallback,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6950,W8WidgetBase005ED5BC::SetVisible,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6960,W8WidgetBase005ED5BC::SetBoundsFromRect,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f6980,W8WidgetBase005ED5BC::SetBounds,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f69a0,W8TextControl005ED604::SetAlternateTextEnabled,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f69b0,W8HorizontalRangeThumb005ED66C::scalar_deleting_destructor,wiz8-local-code,exact,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f69d0,W8HorizontalRangeThumb005ED66C::~W8HorizontalRangeThumb005ED66C,wiz8-local-code,strong,descriptive,descriptive,,Local Code\Controls.cpp,
wiz8,004f69f0,InitializeItemManagerState,wiz8-item-system,strong,descriptive,descriptive,,Local Code\ItemManager.cpp,
wiz8,004f6c50,SpawnItem,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,004f6cc0,FreeWorldItemGroup,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f70d0,DeactivateWorldItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f7fe0,ItemInfo,wiz8-item-system,exact,original-runtime-string,string-backed,,Local Code\\ItemManager.cpp,
wiz8,004f8060,ItemIndex,wiz8-item-system,strong,original-runtime-string,string-backed,,Local Code\\ItemManager.cpp,
wiz8,004f8130,ItemHasFlags,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f8170,SetItemFlags,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f81c0,SetItemAndEntityFlags,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f8220,FindItemRecordByName,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f82b0,GetNextWorldItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f8300,ItemInfoGetNumInGroup,wiz8-item-system,exact,original-runtime-string,string-backed,,Local Code\\ItemManager.cpp,
wiz8,004f8340,ItemInfoAddToGroup,wiz8-item-system,exact,original-runtime-string,string-backed,,Local Code\\ItemManager.cpp,
wiz8,004f83a0,ItemInfoRemoveFromGroup,wiz8-item-system,strong,original-runtime-string,string-backed,,Local Code\\ItemManager.cpp,
wiz8,004f8410,ItemInfoGroupGetNext,wiz8-item-system,exact,original-runtime-string,string-backed,,Local Code\\ItemManager.cpp,
wiz8,004f8440,ItemInfoMakeGroupList,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f8560,IsWorldItemWithinReach,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f88a0,FindItemTableByName,wiz8-item-generation,strong,descriptive,descriptive,,,
wiz8,004f88f0,GenerateItemsFromTable,wiz8-item-generation,strong,descriptive,descriptive,,Local Code\ItemManager.cpp,398
wiz8,004f91e0,ItemInfoIsWorldPersistent,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f9210,CopyWorldItemInstance,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f93d0,SettleWorldItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f94a0,SetWorldItemFlag02,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f94c0,RebuildAllWorldItemInstances,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\ItemManager.cpp,
wiz8,004f97a0,SpellTargetString,wiz8-spell-system,strong,original-runtime-string,string-backed,,Local Code\\Magic.cpp,
wiz8,004f9a20,SetCharacterSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004f9aa0,SetPartySlotSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004fae70,IsSpellBlockedForCharacter,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004faec0,MonsterCastsSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004fb0a0,MonsterOKToCastSpell,wiz8-spell-system,strong,original-runtime-string,string-backed,,Local Code\\Magic.cpp,
wiz8,004fb1d0,IsSpellBlockedForMonster,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004fb220,PointCastSpell,fan-patch-oracle,strong,fan-patch-signature|original-runtime-string,string-backed,CastSpellAtParty,Local Code\\Magic.cpp,
wiz8,004fb360,SpawnLureEffects,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004fdf30,ChoosePowerLevelForDuration,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004fe1c0,ChoosePowerLevelToRestore,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004fe480,ChooseSpellPowerLevelForTarget,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004ff3b0,GetProfessionCasterLevel,wiz8-character-system,strong,descriptive,descriptive,,,
wiz8,004ff410,GetSpellFailureChance,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004ff4b0,GetSpellFailureChanceForCast,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004ff7f0,GetBestSpellbookSkillForSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004ffbd0,GetTotalCasterLevel,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004ffcb0,CanCharacterLearnSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,004ffe70,LearnSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00500060,LearnSpellFromItem,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,005001e0,SpellUsableNow,wiz8-spell-system,strong,original-runtime-string,string-backed,,Local Code\\Magic.cpp,
wiz8,00500330,ChooseMonsterSpellPowerLevel,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,005008a0,AddSpellEffect,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00500e50,AllSpellEffectsStillRunning,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00500e90,TickSpellEffects,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00500f30,FindMonsterControlSpellEffect,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,005010f0,GetTargetNeededForSpellFriendly,wiz8-spell-system,strong,original-runtime-string,string-backed,,Local Code\\Magic.cpp,
wiz8,005011c0,GetTargetNeededForSpellHostile,wiz8-spell-system,strong,original-runtime-string,string-backed,,Local Code\\Magic.cpp,
wiz8,00501250,CombatHasCondition,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,005012b0,PartyHasCondition,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,005012e0,CanPartySlotCastRecordedSpell,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501400,GetAffordableSpellPowerLevel,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501530,PartySlotSpellTargetStillValid,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501590,StartCharacterSpellCast,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501660,CanPartySlotUseRecordedItem,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501790,StartCharacterItemUse,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501860,CanPartySlotReBreathe,wiz8-spell-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501880,StartCharacterBreathAttack,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501910,ScaleByCombatPace,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Magic.cpp,
wiz8,00501e50,W8Vector005EC27C::W8Vector005EC27C,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00501eb0,W8Vector005ED7D4::W8Vector005ED7D4,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00501f10,W8Vector005ED7D4::~W8Vector005ED7D4,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00501f30,W8GrowableVector<W8VectorElement005ED7D4 *>::scalar_deleting_destructor,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00501f60,W8Vector005ED7D4::scalar_deleting_destructor,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,005048e0,ResetSight,wiz8-engine-code,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00504910,IsSightRangeOverridden,wiz8-engine-code,exact,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00504930,AgeAllMonsterSight,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505760,RefreshMonsterSight,wiz8-engine-code,exact,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505780,RefreshOutwardSightForAllMonsters,wiz8-engine-code,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,005057d0,RefreshInwardSightForAllMonsters,wiz8-engine-code,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505810,RefreshAllSight,wiz8-engine-code,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505ba0,ReleaseMonToMonVisibilityInfoAbout,wiz8-monster-system,exact,original-runtime-string,string-backed,,Local Code\\Sight.cpp,
wiz8,00505c80,ReleaseMonToMonVisibilityList,wiz8-monster-system,exact,original-runtime-string,string-backed,,Local Code\\Sight.cpp,
wiz8,00505d20,FindMonToMonVisibility,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505dd0,IsVisibleUnderConditions,wiz8-engine-code,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505e60,GetSightCondition37A,wiz8-engine-code,exact,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505e80,GetSightCondition37CIndex,wiz8-engine-code,exact,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,00505ea0,MonsterGroupHasVisibleThreat,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Sight.cpp,
wiz8,005061a0,SetFact,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00506280,GetFact,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
