program,module,table,class_name,enclosing_scope,subobject,table_rva,slot,target_rva,target_name,target_signature,resolution
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,0,0x49f50,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,1,0x49f40,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,2,0x49f60,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,3,0x49e40,?dump@srClipPlane@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srClipPlane::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,5,0x4a3b0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,6,0x4a160,?vInstance@srClipPlane@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srClipPlane::vInstance(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,7,0x49fc0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,8,0x49d40,?traverse@srClipPlane@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srClipPlane::traverse(class srNode::TraverseInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,9,0x49ce0,?process@srClipPlane@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srClipPlane::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,0,0x5dfc0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,1,0x5dfb0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,2,0x5dfd0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,3,0x5dbe0,?dump@srColorSurface@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srColorSurface::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,5,0x5df50,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,6,0x5ddb0,?vInstance@srColorSurface@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srColorSurface::vInstance(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,7,0x5e030,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,8,0x5b2e0,?getPixel@srColorSurfaceIFace@@UAEKJJ@Z,"public: virtual unsigned long __thiscall srColorSurfaceIFace::getPixel(long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,9,0x5b470,?setPixel@srColorSurfaceIFace@@UAEXJJK@Z,"public: virtual void __thiscall srColorSurfaceIFace::setPixel(long, long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,10,0x5c460,?getPixelRaw@srColorSurface@@UAEKJJ@Z,"public: virtual unsigned long __thiscall srColorSurface::getPixelRaw(long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,11,0x5c030,?setPixelRaw@srColorSurface@@UAEXJJK@Z,"public: virtual void __thiscall srColorSurface::setPixelRaw(long, long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,12,0x5d7a0,?getPixels@srColorSurface@@UAEXPAKPBVsrVector2i@@J@Z,"public: virtual void __thiscall srColorSurface::getPixels(unsigned long *, class srVector2i const *, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,13,0x5d5f0,?setPixels@srColorSurface@@UAEXPBKPBVsrVector2i@@J@Z,"public: virtual void __thiscall srColorSurface::setPixels(unsigned long const *, class srVector2i const *, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,14,0x5d830,?getPixelsRaw@srColorSurface@@UAEXPAXPBVsrVector2i@@J@Z,"public: virtual void __thiscall srColorSurface::getPixelsRaw(void *, class srVector2i const *, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,15,0x5d680,?setPixelsRaw@srColorSurface@@UAEXPBXPBVsrVector2i@@J@Z,"public: virtual void __thiscall srColorSurface::setPixelsRaw(void const *, class srVector2i const *, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,16,0x5d970,?getPixelColumn@srColorSurface@@UAEXPAKJJJ@Z,"public: virtual void __thiscall srColorSurface::getPixelColumn(unsigned long *, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,17,0x5dad0,?setPixelColumn@srColorSurface@@UAEXPBKJJJ@Z,"public: virtual void __thiscall srColorSurface::setPixelColumn(unsigned long const *, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,18,0x5b570,?getPalette@srColorSurface@@UAEPAVsrPalette@@XZ,public: virtual class srPalette * __thiscall srColorSurface::getPalette(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,19,0x5b580,?setPalette@srColorSurface@@UAEXPAVsrPalette@@@Z,public: virtual void __thiscall srColorSurface::setPalette(class srPalette *),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,20,0x5b550,?getDataPtr@srColorSurface@@UAEPAXXZ,public: virtual void * __thiscall srColorSurface::getDataPtr(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,21,0x5b560,?getDataSize@srColorSurface@@UAEJXZ,public: virtual long __thiscall srColorSurface::getDataSize(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,22,0x5bec0,?resize@srColorSurface@@UAEHJJ@Z,"public: virtual int __thiscall srColorSurface::resize(long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,23,0x5bd10,?rescale@srColorSurface@@UAEHJJ@Z,"public: virtual int __thiscall srColorSurface::rescale(long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,24,0x5bde0,?changePixelFormat@srColorSurface@@UAEHABUPixelFormat@srPixelConvert@@H@Z,"public: virtual int __thiscall srColorSurface::changePixelFormat(struct srPixelConvert::PixelFormat const &, int)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,25,0x5c900,?fill@srColorSurface@@UAEXK@Z,public: virtual void __thiscall srColorSurface::fill(unsigned long),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,26,0x5c560,?setHLine@srColorSurface@@UAEXJJJK@Z,"public: virtual void __thiscall srColorSurface::setHLine(long, long, long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,27,0x5c740,?setVLine@srColorSurface@@UAEXJJJK@Z,"public: virtual void __thiscall srColorSurface::setVLine(long, long, long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,28,0x57810,?setLine@srColorSurfaceIFace@@UAEXJJJJK@Z,"public: virtual void __thiscall srColorSurfaceIFace::setLine(long, long, long, long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,29,0x589d0,?composite@srColorSurfaceIFace@@UAEXJJAAV1@JJJJN@Z,"public: virtual void __thiscall srColorSurfaceIFace::composite(long, long, class srColorSurfaceIFace &, long, long, long, long, double)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,30,0x58450,?blit@srColorSurfaceIFace@@UAEXABUBlitInfo@1@AAV1@@Z,"public: virtual void __thiscall srColorSurfaceIFace::blit(struct srColorSurfaceIFace::BlitInfo const &, class srColorSurfaceIFace &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,31,0x5d220,?blit@srColorSurface@@UAEXJJAAVsrColorSurfaceIFace@@JJJJ@Z,"public: virtual void __thiscall srColorSurface::blit(long, long, class srColorSurfaceIFace &, long, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,32,0x59900,?copy@srColorSurfaceIFace@@UAEXAAV1@@Z,public: virtual void __thiscall srColorSurfaceIFace::copy(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,33,0x5c0a0,?swapPixelRows@srColorSurface@@UAEXJJJJJ@Z,"public: virtual void __thiscall srColorSurface::swapPixelRows(long, long, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,34,0x5c2e0,?flipRectangle@srColorSurface@@UAEXABURectangle@srColorSurfaceIFace@@@Z,public: virtual void __thiscall srColorSurface::flipRectangle(struct srColorSurfaceIFace::Rectangle const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,35,0x57d10,?adjust@srColorSurfaceIFace@@UAEXABV?$srVector4T@M@@00@Z,"public: virtual void __thiscall srColorSurfaceIFace::adjust(class srVector4T<float> const &, class srVector4T<float> const &, class srVector4T<float> const &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,36,0x57eb0,?adjustSaturation@srColorSurfaceIFace@@UAEXN@Z,public: virtual void __thiscall srColorSurfaceIFace::adjustSaturation(double),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,37,0x59240,?getChannelStatistics@srColorSurfaceIFace@@UAEXAAVsrStat@@W4e_index@srARGB@@@Z,"public: virtual void __thiscall srColorSurfaceIFace::getChannelStatistics(class srStat &, enum srARGB::e_index)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,38,0x5b040,?remapPixels@srColorSurfaceIFace@@UAEXABVsrARGB@@0@Z,"public: virtual void __thiscall srColorSurfaceIFace::remapPixels(class srARGB const &, class srARGB const &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,39,0x59520,?copyColorChannel@srColorSurfaceIFace@@UAEXW4e_index@srARGB@@0@Z,"public: virtual void __thiscall srColorSurfaceIFace::copyColorChannel(enum srARGB::e_index, enum srARGB::e_index)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,40,0x59420,?flipColorChannels@srColorSurfaceIFace@@UAEXW4e_index@srARGB@@0@Z,"public: virtual void __thiscall srColorSurfaceIFace::flipColorChannels(enum srARGB::e_index, enum srARGB::e_index)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,41,0x5d940,?getPixelRow@srColorSurface@@UAEXPAKJJJ@Z,"public: virtual void __thiscall srColorSurface::getPixelRow(unsigned long *, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,42,0x5daa0,?setPixelRow@srColorSurface@@UAEXPBKJJJ@Z,"public: virtual void __thiscall srColorSurface::setPixelRow(unsigned long const *, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,43,0x5bf70,?getPixelRowRaw@srColorSurface@@UAEXPAXJJJ@Z,"public: virtual void __thiscall srColorSurface::getPixelRowRaw(void *, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,44,0x5bfd0,?setPixelRowRaw@srColorSurface@@UAEXPBXJJJ@Z,"public: virtual void __thiscall srColorSurface::setPixelRowRaw(void const *, long, long, long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,45,0x5d010,?copyNoScaling@srColorSurface@@EAEXAAVsrColorSurfaceIFace@@@Z,private: virtual void __thiscall srColorSurface::copyNoScaling(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,46,0x59ac0,?scaleHorizontal@srColorSurfaceIFace@@MAEXAAV1@@Z,protected: virtual void __thiscall srColorSurfaceIFace::scaleHorizontal(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,47,0x5a250,?scaleVertical@srColorSurfaceIFace@@MAEXAAV1@@Z,protected: virtual void __thiscall srColorSurfaceIFace::scaleVertical(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,48,0x5cc90,?scaleFast@srColorSurface@@EAEXAAVsrColorSurfaceIFace@@@Z,private: virtual void __thiscall srColorSurface::scaleFast(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,49,0x5a7a0,?scale@srColorSurfaceIFace@@MAEXAAV1@@Z,protected: virtual void __thiscall srColorSurfaceIFace::scale(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,50,0x5abb0,?magnify@srColorSurfaceIFace@@MAEXAAV1@@Z,protected: virtual void __thiscall srColorSurfaceIFace::magnify(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,51,0x5a930,?minify@srColorSurfaceIFace@@MAEXAAV1@@Z,protected: virtual void __thiscall srColorSurfaceIFace::minify(class srColorSurfaceIFace &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,0,0x178c0,,,internal
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,1,0x16dd0,?getInfo@srDebugDD@@UAEXAAUInfo@srDD@@@Z,public: virtual void __thiscall srDebugDD::getInfo(struct srDD::Info &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,2,0x16e00,?getWindowList@srDebugDD@@UAEXAAUWindowInfoList@srDD@@@Z,public: virtual void __thiscall srDebugDD::getWindowList(struct srDD::WindowInfoList &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,3,0x16e30,?getTextureFormats@srDebugDD@@UAEXAAUPixelFormatList@srDD@@@Z,public: virtual void __thiscall srDebugDD::getTextureFormats(struct srDD::PixelFormatList &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,4,0x16e60,?getStatistics@srDebugDD@@UAEXAAUStatistics@srDD@@@Z,public: virtual void __thiscall srDebugDD::getStatistics(struct srDD::Statistics &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,5,0x16e90,?resetStatistics@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::resetStatistics(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,6,0x172d0,?extCommand@srDebugDD@@UAEXKPAXK@Z,"public: virtual void __thiscall srDebugDD::extCommand(unsigned long, void *, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,7,0x17220,?isBusy@srDebugDD@@UAEHXZ,public: virtual int __thiscall srDebugDD::isBusy(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,8,0x171e0,?openWindow@srDebugDD@@UAE?AW4e_error@srDD@@ABUOpenInfo@3@AAUOpenResult@3@@Z,"public: virtual enum srDD::e_error __thiscall srDebugDD::openWindow(struct srDD::OpenInfo const &, struct srDD::OpenResult &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,9,0x16ec0,?closeWindow@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::closeWindow(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,10,0x16ef0,?beginFrame@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::beginFrame(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,11,0x16f20,?endFrame@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::endFrame(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,12,0x16f50,?flushFrame@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::flushFrame(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,13,0x16f80,?flipFrame@srDebugDD@@UAEXPBUScissor@srDD@@0K@Z,"public: virtual void __thiscall srDebugDD::flipFrame(struct srDD::Scissor const *, struct srDD::Scissor const *, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,14,0x16fc0,?clearBuffers@srDebugDD@@UAEXABV?$srFlags@W4e_buffer@srDD@@@@@Z,public: virtual void __thiscall srDebugDD::clearBuffers(class srFlags<enum srDD::e_buffer> const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,15,0x17250,?bufferOp@srDebugDD@@UAE?AW4e_error@srDD@@ABUBufferCommand@3@@Z,public: virtual enum srDD::e_error __thiscall srDebugDD::bufferOp(struct srDD::BufferCommand const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,16,0x16ff0,?update@srDebugDD@@UAEXABUUpdate@srDD@@@Z,public: virtual void __thiscall srDebugDD::update(struct srDD::Update const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,17,0x17020,?setScissor@srDebugDD@@UAEXABUScissor@srDD@@@Z,public: virtual void __thiscall srDebugDD::setScissor(struct srDD::Scissor const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,18,0x17050,?setViewPort@srDebugDD@@UAEXABUViewPort@srDD@@@Z,public: virtual void __thiscall srDebugDD::setViewPort(struct srDD::ViewPort const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,19,0x17080,?setClearValues@srDebugDD@@UAEXABUClearValues@srDD@@@Z,public: virtual void __thiscall srDebugDD::setClearValues(struct srDD::ClearValues const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,20,0x170b0,?setFogColor@srDebugDD@@UAEXABV?$srVector4T@M@@@Z,public: virtual void __thiscall srDebugDD::setFogColor(class srVector4T<float> const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,21,0x170e0,?setShader@srDebugDD@@UAEXABVsrShader@@@Z,public: virtual void __thiscall srDebugDD::setShader(class srShader const &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,22,0x17350,?setTextureParameters@srDebugDD@@UAEXKABUTexParms@srDD@@@Z,"public: virtual void __thiscall srDebugDD::setTextureParameters(unsigned long, struct srDD::TexParms const &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,23,0x17310,?bindTexture@srDebugDD@@UAEXKAAUTexture@srDD@@@Z,"public: virtual void __thiscall srDebugDD::bindTexture(unsigned long, struct srDD::Texture &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,24,0x17110,?deleteTexture@srDebugDD@@UAEXAAUTexture@srDD@@@Z,public: virtual void __thiscall srDebugDD::deleteTexture(struct srDD::Texture &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,25,0x17390,?texImage@srDebugDD@@UAEXAAUTexture@srDD@@K@Z,"public: virtual void __thiscall srDebugDD::texImage(struct srDD::Texture &, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,26,0x173d0,?texSubImage@srDebugDD@@UAEXAAUTexture@srDD@@KKKKK@Z,"public: virtual void __thiscall srDebugDD::texSubImage(struct srDD::Texture &, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,27,0x17420,?setGlobalPalette@srDebugDD@@UAEXPAKK@Z,"public: virtual void __thiscall srDebugDD::setGlobalPalette(unsigned long *, unsigned long)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,28,0x17460,?bindPalette@srDebugDD@@UAEXAAUPalette@srDD@@@Z,public: virtual void __thiscall srDebugDD::bindPalette(struct srDD::Palette &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,29,0x17140,?deletePalette@srDebugDD@@UAEXAAUPalette@srDD@@@Z,public: virtual void __thiscall srDebugDD::deletePalette(struct srDD::Palette &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,30,0x17290,?createContext@srDebugDD@@UAE?AW4e_error@srDD@@K@Z,public: virtual enum srDD::e_error __thiscall srDebugDD::createContext(unsigned long),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,31,0x17170,?deleteContext@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::deleteContext(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,32,0x171a0,?getDriverInfo@srDebugDD@@UAEXAAUDriverInfo@srDD@@@Z,public: virtual void __thiscall srDebugDD::getDriverInfo(struct srDD::DriverInfo &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,33,0x17490,?fence@srDebugDD@@UAEXXZ,public: virtual void __thiscall srDebugDD::fence(void),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,34,0x174c0,?getBufferPixelFormat@srDebugDD@@UAEXAAUPixelFormat@srDD@@@Z,public: virtual void __thiscall srDebugDD::getBufferPixelFormat(struct srDD::PixelFormat &),exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,35,0x17500,?preBindTexture@srDebugDD@@UAEXKAAUTexture@srDD@@@Z,"public: virtual void __thiscall srDebugDD::preBindTexture(unsigned long, struct srDD::Texture &)",exported
wiz8--gog-base--sr--cec1caf85861,sr.dll,??_7srDebugDD@@6B@,srDebugDD,,,0x765f0,36,0x17540,?setPolygonMode@srDebugDD@@UAEXW4e_polygonMode@srDD@@@Z,public: virtual void __thiscall srDebugDD::setPolygonMode(enum srDD::e_polygonMode),exported
