program,address,section,kind,slot_count,boundary,vptr_write_count,store_displacements,pure_virtual_slots,adjustor_thunk_slots,import_slots,allocation_sizes
wiz8--gog-1261--wiz8new--57a3072c2f83,005eebd0,.rdata,vftable,2,code-reference-boundary,2,0x0 0x4,0,0,0,0x178
wiz8--gog-1261--wiz8new--57a3072c2f83,005eebd8,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0x178
wiz8--gog-1261--wiz8new--57a3072c2f83,005eebdc,.rdata,vftable,1,code-reference-boundary,1,0x0,1,0,0,0x178
wiz8--gog-1261--wiz8new--57a3072c2f83,005eec50,.rdata,vftable,20,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eed08,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eed34,.rdata,vftable,2,code-reference-boundary,0,,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eed3c,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,0xc0
wiz8--gog-1261--wiz8new--57a3072c2f83,005eed8c,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eeddc,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eee2c,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eee80,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eeed0,.rdata,vftable,20,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eef20,.rdata,vftable,18,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eef68,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eef6c,.rdata,vftable,15,code-reference-boundary,2,0x0,0,0,0,0xa0
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefa8,.rdata,vftable,7,code-reference-boundary,11,0x0,1,0,0,0x78|0x7c|0x84|0xa0|0xb4|0x5eefc8
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefc4,.rdata,vftable,1,code-reference-boundary,0,,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefc8,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefcc,.rdata,vftable,1,code-reference-boundary,2,0x58 0x7c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefd0,.rdata,vftable,1,code-reference-boundary,15,0x0 0x58 0x7c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefd4,.rdata,vftable,3,code-reference-boundary,2,0x0,0,0,0,0x28
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefe0,.rdata,vftable,1,code-reference-boundary,4,0x0,0,0,0,0x20
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefe4,.rdata,vftable,2,code-reference-boundary,2,0x0 0x4c,0,0,0,0x60
wiz8--gog-1261--wiz8new--57a3072c2f83,005eefec,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,0x60
wiz8--gog-1261--wiz8new--57a3072c2f83,005eeffc,.rdata,vftable,1,code-reference-boundary,2,0x8,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef000,.rdata,vftable,2,code-reference-boundary,2,0x4,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef008,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0x64
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef00c,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x64
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef010,.rdata,vftable,1,code-reference-boundary,4,0x0 0xc,0,0,0,0x64
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef014,.rdata,vftable,1,code-reference-boundary,4,0x8 0x7c 0x84,1,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef018,.rdata,vftable,1,code-reference-boundary,7,0x0 0x4c 0x70 0x7c 0x88,1,0,0,0x64
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef01c,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x20
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef020,.rdata,vftable,1,code-reference-boundary,1,0x84,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef024,.rdata,vftable,1,code-reference-boundary,1,0x80,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef028,.rdata,vftable,1,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef02c,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef034,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef050,.rdata,vftable,1,code-reference-boundary,1,0x80,1,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef054,.rdata,vftable,1,code-reference-boundary,1,0x88,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef058,.rdata,vftable,2,code-reference-boundary,1,0x84,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef060,.rdata,vftable,1,code-reference-boundary,1,0x80,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef064,.rdata,vftable,1,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef068,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef070,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef08c,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef090,.rdata,vftable,2,code-reference-boundary,0,,2,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef098,.rdata,vftable,1,code-reference-boundary,0,,1,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef09c,.rdata,vftable,7,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef0b8,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x78
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef0d4,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef0dc,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x7c
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef0f8,.rdata,vftable,2,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef100,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef108,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0xa0
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef124,.rdata,vftable,2,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef12c,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef134,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x84
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef150,.rdata,vftable,2,code-reference-boundary,3,0x78,2,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef158,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x78
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef174,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x78
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef190,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef1d8,.rdata,vftable,3,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef1e4,.rdata,vftable,12,code-reference-boundary,2,0x0,4,0,0,0x78|0xa0|0x100|0x624
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef214,.rdata,vftable,1,code-reference-boundary,1,0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef218,.rdata,vftable,1,code-reference-boundary,4,0x0 0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef21c,.rdata,vftable,2,code-reference-boundary,2,0x4,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef224,.rdata,vftable,11,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef270,.rdata,vftable,2,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef278,.rdata,vftable,3,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef298,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef2b0,.rdata,vftable,20,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef310,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0x10
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef338,.rdata,vftable,2,code-reference-boundary,2,0x0 0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef340,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef360,.rdata,vftable,1,code-reference-boundary,4,0x0,0,0,0,0x24
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef364,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef3b4,.rdata,vftable,3,code-reference-boundary,2,0x54,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef3c0,.rdata,vftable,1,code-reference-boundary,2,0x50,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef3c4,.rdata,vftable,1,code-reference-boundary,2,0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef3c8,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef3d8,.rdata,vftable,3,code-reference-boundary,1,0x54,3,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef3e4,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,0xc0
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef434,.rdata,vftable,1,code-reference-boundary,2,0x0 0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef438,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef448,.rdata,vftable,2,code-reference-boundary,2,0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef450,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef460,.rdata,vftable,1,code-reference-boundary,2,0x34,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef464,.rdata,vftable,18,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4ac,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4bc,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4c0,.rdata,vftable,2,code-reference-boundary,2,0x8,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4c8,.rdata,vftable,1,code-reference-boundary,2,0x4,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4cc,.rdata,vftable,2,code-reference-boundary,2,0x0,0,0,0,0x70
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4d4,.rdata,vftable,2,code-reference-boundary,1,0x8,2,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4dc,.rdata,vftable,1,code-reference-boundary,1,0x4,1,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4e0,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef4f0,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x24
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef530,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef534,.rdata,vftable,2,code-reference-boundary,2,0x0 0x4c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef53c,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef570,.rdata,vftable,2,code-reference-boundary,2,0x74,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef578,.rdata,vftable,1,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef57c,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef5c0,.rdata,vftable,2,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef5c8,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,0x78
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef5f8,.rdata,vftable,2,code-reference-boundary,2,0x70 0x74,2,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef610,.rdata,vftable,1,code-reference-boundary,2,0x34,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef614,.rdata,vftable,18,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef65c,.rdata,vftable,2,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef664,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef694,.rdata,vftable,2,code-reference-boundary,1,0x70,2,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef6b0,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef700,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef750,.rdata,vftable,2,code-reference-boundary,6,0x0,0,0,0,0x34
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef758,.rdata,vftable,2,code-reference-boundary,2,0x78,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef760,.rdata,vftable,2,code-reference-boundary,2,0x74,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef768,.rdata,vftable,4,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef778,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef7a8,.rdata,vftable,4,code-reference-boundary,1,0x70,4,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef7c8,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0xfc
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef810,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0xb0
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef894,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef898,.rdata,vftable,1,code-reference-boundary,2,0x1c 0x2c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef89c,.rdata,vftable,1,code-reference-boundary,3,0x0 0x1c 0x2c,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef8b0,.rdata,vftable,15,code-reference-boundary,2,0x0,0,0,0,0x98
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef910,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x144
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef988,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x1ac
wiz8--gog-1261--wiz8new--57a3072c2f83,005ef9f0,.rdata,vftable,14,code-reference-boundary,3,0x0,0,0,0,0x90
wiz8--gog-1261--wiz8new--57a3072c2f83,005efa4c,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x270
wiz8--gog-1261--wiz8new--57a3072c2f83,005efa98,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efab0,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x16c
wiz8--gog-1261--wiz8new--57a3072c2f83,005efaf8,.rdata,vftable,14,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efb78,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efbc0,.rdata,vftable,15,code-reference-boundary,4,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efbfc,.rdata,vftable,15,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efc38,.rdata,vftable,15,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efc88,.rdata,vftable,16,code-reference-boundary,5,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efcc8,.rdata,vftable,16,code-reference-boundary,1,0x0,0,0,0,0x14c
wiz8--gog-1261--wiz8new--57a3072c2f83,005efd08,.rdata,vftable,16,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-1261--wiz8new--57a3072c2f83,005efd48,.rdata,vftable,16,code-reference-boundary,1,0x0,0,0,0,0x14c
wiz8--gog-1261--wiz8new--57a3072c2f83,005efdc0,.rdata,vftable,14,gap,2,0x0,0,0,0,0x1b00
wiz8--gog-1261--wiz8new--57a3072c2f83,005efe6c,.rdata,vftable,2,non-code-slot,0,,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ebb14,.rdata,vftable,2,code-reference-boundary,0,,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ebcfc,.rdata,vftable,1,code-reference-boundary,5,0x0,0,0,0,0x28
wiz8--gog-base--wiz8--18a74ff61c65,005ebd10,.rdata,vftable,52,code-reference-boundary,26,0x0,0,0,48,0x5c
wiz8--gog-base--wiz8--18a74ff61c65,005ebde0,.rdata,vftable,13,code-reference-boundary,7,0x0,0,0,9,0x78|0x148
wiz8--gog-base--wiz8--18a74ff61c65,005ebe14,.rdata,vftable,13,code-reference-boundary,3,0x0,0,0,8,0x188
wiz8--gog-base--wiz8--18a74ff61c65,005ebe48,.rdata,vftable,13,code-reference-boundary,10,0x0,0,0,8,0x190
wiz8--gog-base--wiz8--18a74ff61c65,005ebe7c,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x14
wiz8--gog-base--wiz8--18a74ff61c65,005ebe98,.rdata,vftable,21,code-reference-boundary,3,0x0,0,0,16,
wiz8--gog-base--wiz8--18a74ff61c65,005ebeec,.rdata,vftable,17,code-reference-boundary,4,0x0,0,0,12,0x5c
wiz8--gog-base--wiz8--18a74ff61c65,005ebf68,.rdata,vftable,11,code-reference-boundary,6,0x0,4,0,3,0x78|0x7c
wiz8--gog-base--wiz8--18a74ff61c65,005ebf94,.rdata,vftable,8,code-reference-boundary,6,0x0,1,0,3,0x78|0x7c
wiz8--gog-base--wiz8--18a74ff61c65,005ebfb4,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,0x10
wiz8--gog-base--wiz8--18a74ff61c65,005ebfb8,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,0x10
wiz8--gog-base--wiz8--18a74ff61c65,005ebfd0,.rdata,vftable,3,code-reference-boundary,6,0x0 0x138,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ebfe0,.rdata,vftable,1,code-reference-boundary,30,0x0 0xc 0x10 0x14 0x18 0x1c 0x20 0x24 0x28 0x3c 0xd8 0xe0 0xf0 0x338 0x9b7 0x19b2,0,0,0,0x1c8
wiz8--gog-base--wiz8--18a74ff61c65,005ebfe4,.rdata,vftable,1,code-reference-boundary,7,0x0 0x100,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ebfe8,.rdata,vftable,1,code-reference-boundary,7,0x0 0x110,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ebfec,.rdata,vftable,1,code-reference-boundary,25,0x0 0x58 0x5a 0x64 0x6c 0xbc 0x130 0x144 0x150 0x168 0x17e 0x188 0x2d8,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec004,.rdata,vftable,1,code-reference-boundary,28,0x0 0x8 0x10 0x14 0x18 0x1c 0x3c 0x4c 0x58 0xd0 0xe0 0x614,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec018,.rdata,vftable,1,code-reference-boundary,15,0x0 0x4 0xc 0x14 0x1c 0x34 0x4c 0x54 0xcc 0xdc 0x614,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec078,.rdata,vftable,11,code-reference-boundary,2,0x0,0,0,10,0x868
wiz8--gog-base--wiz8--18a74ff61c65,005ec0a4,.rdata,vftable,1,code-reference-boundary,5,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec0ac,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x34
wiz8--gog-base--wiz8--18a74ff61c65,005ec0e0,.rdata,vftable,1,code-reference-boundary,26,0x0 0x8 0x18 0x24 0x28 0x38 0x3c 0x48 0x4c 0x3f0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec0e4,.rdata,vftable,8,code-reference-boundary,2,0x0,0,0,2,0x38c
wiz8--gog-base--wiz8--18a74ff61c65,005ec104,.rdata,vftable,8,code-reference-boundary,3,0x0,1,0,2,0x38c
wiz8--gog-base--wiz8--18a74ff61c65,005ec12c,.rdata,vftable,2,code-reference-boundary,9,0x0,0,0,0,0x38
wiz8--gog-base--wiz8--18a74ff61c65,005ec134,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0x98
wiz8--gog-base--wiz8--18a74ff61c65,005ec138,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec140,.rdata,vftable,2,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec148,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0xc
wiz8--gog-base--wiz8--18a74ff61c65,005ec158,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0xc
wiz8--gog-base--wiz8--18a74ff61c65,005ec15c,.rdata,vftable,1,code-reference-boundary,4,0x10 0x18 0x3c 0x54,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec160,.rdata,vftable,1,code-reference-boundary,11,0x0 0x10 0x18 0x1c 0x40 0x54,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec164,.rdata,vftable,1,code-reference-boundary,4,0x0 0x14,0,0,0,0x464
wiz8--gog-base--wiz8--18a74ff61c65,005ec168,.rdata,vftable,1,code-reference-boundary,9,0x0 0x10 0x18 0x40 0x410,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec16c,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec170,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec1c8,.rdata,vftable,2,code-reference-boundary,3,0x0,0,0,0,0x90
wiz8--gog-base--wiz8--18a74ff61c65,005ec1d0,.rdata,vftable,1,code-reference-boundary,2,0xb0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec1d4,.rdata,vftable,1,code-reference-boundary,5,0x0 0xb0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec1d8,.rdata,vftable,2,code-reference-boundary,7,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec1e0,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0x90
wiz8--gog-base--wiz8--18a74ff61c65,005ec208,.rdata,vftable,13,code-reference-boundary,3,0x0,0,0,9,0x138|0x190
wiz8--gog-base--wiz8--18a74ff61c65,005ec264,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec268,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec26c,.rdata,vftable,1,code-reference-boundary,3,0x0 0x20,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec270,.rdata,vftable,1,code-reference-boundary,5,0x0 0x20,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec274,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec278,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec27c,.rdata,vftable,1,code-reference-boundary,5,0x0 0x110,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec280,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec284,.rdata,vftable,1,code-reference-boundary,3,0x0 0xc,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec288,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec28c,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec290,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec294,.rdata,vftable,1,code-reference-boundary,16,0x0,0,0,0,0x10|0x1f8
wiz8--gog-base--wiz8--18a74ff61c65,005ec298,.rdata,vftable,1,code-reference-boundary,9,0x0,0,0,0,0x10
wiz8--gog-base--wiz8--18a74ff61c65,005ec2b8,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec2bc,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec2d0,.rdata,vftable,5,code-reference-boundary,3,0x0,0,0,0,0x190
wiz8--gog-base--wiz8--18a74ff61c65,005ec324,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec328,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ec3f0,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
