program,funcinfo,magic,handler_thunk,frame_setup,eh_setup_start,max_state,try_block_count,unwind_signature
wiz8--gog-base--wiz8--18a74ff61c65,005f0fe0,19930520,005e4bcb,0046df92,0046df90,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1008,19930520,005e4bf6,0046e038,0046e036,2,0,2|0|-1:pointer:8|-1:pointer:8
wiz8--gog-base--wiz8--18a74ff61c65,005f1038,19930520,005e4c0b,0046f5c8,0046f5c6,1,0,1|0|-1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f1060,19930520,005e4c2b,0046f688,0046f686,1,0,1|0|-1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f1088,19930520,005e4cbd,00470b02,00470b00,9,0,9|0|-1:pointer-import:-16|-1:pointer:-16|1:pointer:-16|2:pointer:-16|3:pointer:-16|4:pointer:-16|5:pointer:-16|6:pointer:-16|7:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f10f0,19930520,005e4d4d,00470ed2,00470ed0,9,0,9|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16|3:pointer:-16|4:pointer:-16|5:pointer:-16|6:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1158,19930520,005e4d8c,00473262,00473260,4,0,4|0|-1:pointer:-24|-1:pointer:4|-1:pointer:4|-1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f1198,19930520,005e4da9,00474562,00474560,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f11c0,19930520,005e4dcb,004748c2,004748c0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f11e8,19930520,005e4e36,004750a2,004750a0,7,0,7|0|-1:pointer:4|0:pointer:4|1:pointer:4|2:pointer:4|3:pointer:4|4:pointer:4|5:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1240,19930520,005e4e80,004752f2,004752f0,5,0,5|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16|3:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1288,19930520,005e4e9b,00476148,00476146,1,0,1|0|-1:pointer:-40
wiz8--gog-base--wiz8--18a74ff61c65,005f12b0,19930520,005e4ebb,00476448,00476446,1,0,1|0|-1:pointer:-72
wiz8--gog-base--wiz8--18a74ff61c65,005f12d8,19930520,005e4edb,0047a672,0047a670,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1300,19930520,005e4f60,0047c092,0047c090,8,0,8|0|-1:pointer:-1044|-1:pointer:-1044|-1:pointer:-1044|-1:pointer:-1044|-1:pointer:-1044|-1:pointer:-1044|-1:pointer:-1044|-1:pointer:-1044
wiz8--gog-base--wiz8--18a74ff61c65,005f1360,19930520,005e4f81,0047c632,0047c630,2,0,2|0|-1:pointer-import:-16|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1390,19930520,005e4f9b,0047c7a2,0047c7a0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f13b8,19930520,005e4fc1,0047c8e2,0047c8e0,2,0,2|0|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f13e8,19930520,005e4fdb,0047cb32,0047cb30,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1410,19930520,005e502f,0047cbd2,0047cbd0,5,0,5|0|-1:pointer-import:-56|0:pointer-import:-52|1:object:-36|2:object:-24|3:object:-48
wiz8--gog-base--wiz8--18a74ff61c65,005f1458,19930520,005e5068,0047cf02,0047cf00,5,0,5|0|-1:object:-24|0:object:-36|0:object:-36|0:object:-36|0:object:-36
wiz8--gog-base--wiz8--18a74ff61c65,005f14a0,19930520,005e509f,0047d2a2,0047d2a0,2,0,2|0|-1:pointer:-28|0:object:-24
wiz8--gog-base--wiz8--18a74ff61c65,005f14d0,19930520,005e50b9,0047d872,0047d870,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f14f8,19930520,005e50fd,0047dae2,0047dae0,5,0,5|0|-1:pointer-import:-20|-1:pointer:-20|1:pointer:-16|2:pointer-import:-16|2:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1540,19930520,005e512c,0047de62,0047de60,3,0,3|0|-1:pointer:-16|0:pointer-import:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1578,19930520,005e5151,0047dff2,0047dff0,2,0,2|0|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f15a8,19930520,005e5171,0047e602,0047e600,2,0,2|0|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f15d8,19930520,005e5189,0047e832,0047e830,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1600,19930520,005e51a9,0047eac2,0047eac0,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1628,19930520,005e51df,0047ec82,0047ec80,3,0,3|0|-1:pointer-import:-16|-1:pointer:-16|1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1660,19930520,005e520f,0047ef72,0047ef70,3,0,3|0|-1:pointer:-16|0:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1698,19930520,005e5231,0047f0f2,0047f0f0,2,0,2|0|-1:pointer-import:-16|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f16c8,19930520,005e5251,0047f412,0047f410,2,0,2|0|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f16f8,19930520,005e5287,0047f932,0047f930,3,0,3|0|-1:pointer:-452|0:pointer:-452|-1:pointer:-596
wiz8--gog-base--wiz8--18a74ff61c65,005f1730,19930520,005e52ae,00480928,00480926,1,0,1|0|-1:pointer:-520
wiz8--gog-base--wiz8--18a74ff61c65,005f1758,19930520,005e52d6,004813f2,004813f0,2,0,2|0|-1:pointer:-48|-1:pointer:-48
wiz8--gog-base--wiz8--18a74ff61c65,005f1788,19930520,005e52e9,00481942,00481940,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f17b0,19930520,005e5309,00481b22,00481b20,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f17d8,19930520,005e532b,00481dd2,00481dd0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1800,19930520,005e535c,00481e32,00481e30,3,0,3|0|-1:pointer:-16|0:pointer-import:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1838,19930520,005e5386,00483758,00483756,2,0,2|0|-1:pointer:4|-1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f1868,19930520,005e53ac,00484be2,00484be0,3,0,3|0|-1:pointer-import:-16|-1:pointer:-16|1:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f18a0,19930520,005e53e7,00484e62,00484e60,4,0,4|0|-1:pointer:-16|0:pointer-import:-16|0:pointer:-16|2:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f18e0,19930520,005e541c,00485072,00485070,3,0,3|0|-1:pointer-import:-16|-1:pointer:-16|1:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f1918,19930520,005e5441,00485292,00485290,2,0,2|0|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1948,19930520,005e5459,00485912,00485910,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1970,19930520,005e5486,00485c12,00485c10,2,0,2|0|-1:object:-248|0:object:-232
wiz8--gog-base--wiz8--18a74ff61c65,005f19a0,19930520,005e54ab,00486978,00486976,3,0,3|0|-1:pointer:-44|-1:object:-28|-1:object:-40
wiz8--gog-base--wiz8--18a74ff61c65,005f19d8,19930520,005e54c8,00488242,00488240,1,0,1|0|-1:object:-84
wiz8--gog-base--wiz8--18a74ff61c65,005f1a00,19930520,005e557b,00488652,00488650,10,0,10|0|-1:pointer:-880|-1:object:-800|1:object:-140|2:object:-816|3:object:-832|4:object:-428|5:object:-268|6:pointer:-880|6:pointer:-880|6:pointer:-880
wiz8--gog-base--wiz8--18a74ff61c65,005f1a70,19930520,005e55d3,0048a7a2,0048a7a0,5,0,5|0|-1:pointer:-1568|0:pointer:-1568|1:pointer:-1568|2:pointer:-1568|3:pointer:-1568
wiz8--gog-base--wiz8--18a74ff61c65,005f1ab8,19930520,005e55e8,0048ad22,0048ad20,1,0,1|0|-1:object:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f1ae0,19930520,005e560b,0048b428,0048b426,1,0,1|0|-1:pointer:-24
wiz8--gog-base--wiz8--18a74ff61c65,005f1b08,19930520,005e562b,0048c472,0048c470,1,0,1|0|-1:pointer:-48
wiz8--gog-base--wiz8--18a74ff61c65,005f1b30,19930520,005e5648,0048ca28,0048ca26,1,0,1|0|-1:object:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f1b58,19930520,005e56bf,0048d085,0048d083,9,0,9|0|-1:object-import:-68|0:object-import:-240|1:pointer:-16|1:pointer:-16|1:pointer:-16|4:pointer:-16|1:pointer:-16|1:pointer:-16|1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1bc0,19930520,005e56db,0048f942,0048f940,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1be8,19930520,005e5703,00490218,00490216,2,0,2|0|-1:pointer:-96|0:pointer:-96
wiz8--gog-base--wiz8--18a74ff61c65,005f1c18,19930520,005e572a,004925b2,004925b0,3,0,3|0|-1:pointer-import:-16|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1c50,19930520,005e5763,00492722,00492720,4,0,4|0|-1:pointer:-16|-1:pointer-import:-16|-1:pointer-import:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1c90,19930520,005e578b,00492a32,00492a30,3,0,3|0|-1:pointer-import:-16|-1:pointer-import:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1cc8,19930520,005e57a9,00492c72,00492c70,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1cf0,19930520,005e57e5,00492d02,00492d00,4,0,4|0|-1:pointer:-16|0:pointer-import:-16|0:pointer:-16|0:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1d30,19930520,005e5817,00493128,00493126,3,0,3|0|-1:object:-1200|0:pointer:-1208|0:pointer:-1228
wiz8--gog-base--wiz8--18a74ff61c65,005f1d68,19930520,005e583b,00494b92,00494b90,1,0,1|0|-1:object:-1164
wiz8--gog-base--wiz8--18a74ff61c65,005f1d90,19930520,005e586c,00496008,,2,0,2|0|-1:pointer:-4120|-1:pointer:-4120
wiz8--gog-base--wiz8--18a74ff61c65,005f1dc0,19930520,005e5891,00497af2,00497af0,2,0,2|0|-1:pointer-import:-60|-1:pointer:-60
wiz8--gog-base--wiz8--18a74ff61c65,005f1df0,19930520,005e58ab,004980e2,004980e0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1e18,19930520,005e58d7,00498182,00498180,2,0,2|0|-1:pointer-import:-180|-1:pointer:-180
wiz8--gog-base--wiz8--18a74ff61c65,005f1e48,19930520,005e5901,00498a22,00498a20,2,0,2|0|-1:pointer:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1e78,19930520,005e591b,0049ab08,0049ab06,1,0,1|0|-1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f1ea0,19930520,005e5939,0049b992,0049b990,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1ec8,19930520,005e5961,0049c2c2,0049c2c0,2,0,2|0|-1:pointer-import:-20|-1:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f1ef8,19930520,005e5993,0049c432,0049c430,4,0,4|0|-1:pointer:-16|-1:pointer-import:-16|-1:pointer-import:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1f38,19930520,005e59a9,0049d502,0049d500,1,0,1|0|-1:pointer-import:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f1f60,19930520,005e59d2,0049d662,0049d660,2,0,2|0|-1:pointer-import:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1f90,19930520,005e59fb,0049dd82,0049dd80,3,0,3|0|-1:pointer-import:-16|-1:pointer-import:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1fc8,19930520,005e5a19,0049dfe2,0049dfe0,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f1ff0,19930520,005e5a42,0049e0d2,0049e0d0,2,0,2|0|-1:pointer-import:-16|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2020,19930520,005e5a5b,0049e3a2,0049e3a0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2048,19930520,005e5a86,0049e9a8,0049e9a6,2,0,2|0|-1:pointer:-20|-1:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f2078,19930520,005e5a98,0049f122,0049f120,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f20a0,19930520,005e5ac3,0049f352,0049f350,2,0,2|0|-1:pointer:-24|0:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f20d0,19930520,005e5ad8,0049f442,0049f440,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f20f8,19930520,005e5b0e,0049f5d8,0049f5d6,3,0,3|0|-1:pointer:-24|0:pointer:-24|1:pointer:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f2130,19930520,005e5b63,004a05c2,004a05c0,5,0,5|0|-1:pointer:-132|0:pointer:-132|1:pointer:-132|2:pointer:-132|3:pointer:-132
wiz8--gog-base--wiz8--18a74ff61c65,005f2178,19930520,005e5baf,004a2232,004a2230,6,0,6|0|-1:pointer:-32|0:pointer:-32|1:pointer:-32|2:pointer:-32|3:pointer:-32|-1:pointer:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f21c8,19930520,005e5be9,004a25e2,004a25e0,4,0,4|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2208,19930520,005e5c47,004a2db8,004a2db6,6,0,6|0|-1:pointer:-36|0:pointer:-36|1:pointer:-52|1:pointer:-28|3:pointer-import:-28|3:pointer:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2258,19930520,005e5c80,004a3232,004a3230,2,0,2|0|-1:pointer:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2288,19930520,005e5c9b,004a3302,004a3300,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f22b0,19930520,005e5ccc,004a3558,004a3556,2,0,2|0|-1:pointer:-772|-1:pointer:-780
wiz8--gog-base--wiz8--18a74ff61c65,005f22e0,19930520,005e5d09,004a3c12,004a3c10,4,0,4|0|-1:pointer:-20|0:pointer:-20|1:pointer:-16|2:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2320,19930520,005e5d36,004a3e52,004a3e50,2,0,2|0|-1:pointer:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2350,19930520,005e5d56,004a3fc2,004a3fc0,2,0,2|0|-1:pointer:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2380,19930520,005e5d6b,004a5d42,004a5d40,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f23a8,19930520,005e5d88,004a5e52,004a5e50,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f23d0,19930520,005e5e1c,004a5f22,004a5f20,12,0,12|0|-1:pointer:-32|0:pointer:-32|1:pointer:-40|1:pointer:-40|3:pointer-import:-40|3:pointer:-40|1:pointer:-40|1:pointer:-40|1:pointer:-40|1:pointer:-44|9:pointer:-28|1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f2450,19930520,005e5e5f,004a6612,004a6610,2,0,2|0|-1:pointer:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2480,19930520,005e5ea4,004a6972,004a6970,5,0,5|0|-1:pointer:-56|-1:pointer:-56|-1:pointer:-56|-1:object:-52|3:pointer:-56
wiz8--gog-base--wiz8--18a74ff61c65,005f24c8,19930520,005e5ebb,004a8532,004a8530,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f24f0,19930520,005e5edb,004a89a8,004a89a6,1,0,1|0|-1:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f2518,19930520,005e5efb,004a8d52,004a8d50,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2540,19930520,005e5f1b,004a92a8,004a92a6,1,0,1|0|-1:pointer:-100
wiz8--gog-base--wiz8--18a74ff61c65,005f2568,19930520,005e5f3b,004a9752,004a9750,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2590,19930520,005e5f5b,004a98c8,004a98c6,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f25b8,19930520,005e5fb7,004aad28,004aad26,6,0,6|0|-1:pointer:-36|0:pointer:-36|1:pointer:-52|1:pointer:-28|3:pointer-import:-28|3:pointer:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2608,19930520,005e5ff0,004ab1c2,004ab1c0,2,0,2|0|-1:pointer:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2638,19930520,005e600b,004ab342,004ab340,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2660,19930520,005e6047,004ab588,004ab586,3,0,3|0|-1:pointer:-772|0:pointer:-772|-1:pointer:-776
wiz8--gog-base--wiz8--18a74ff61c65,005f2698,19930520,005e607b,004abbb2,004abbb0,3,0,3|0|-1:pointer:-20|0:pointer:-16|1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f26d0,19930520,005e6098,004abd02,004abd00,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f26f8,19930520,005e60bb,004ade72,004ade70,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2720,19930520,005e60f1,004aded2,004aded0,3,0,3|0|-1:pointer:-16|0:pointer:12|0:pointer:12
wiz8--gog-base--wiz8--18a74ff61c65,005f2758,19930520,005e610b,004ae082,004ae080,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2780,19930520,005e6131,004ae6d2,004ae6d0,2,0,2|0|-1:pointer-import:-16|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f27b0,19930520,005e615c,004ae8b2,004ae8b0,3,0,3|0|-1:pointer:-16|0:pointer-import:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f27e8,19930520,005e6179,004aeaa2,004aeaa0,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2810,19930520,005e6199,004af5a2,004af5a0,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2838,19930520,005e61c9,004b02f2,004b02f0,2,0,2|0|-1:object:-168|0:pointer:-172
wiz8--gog-base--wiz8--18a74ff61c65,005f2868,19930520,005e61f9,004b03e2,004b03e0,2,0,2|0|-1:object:-204|0:pointer:-208
wiz8--gog-base--wiz8--18a74ff61c65,005f2898,19930520,005e6229,004b06e2,004b06e0,2,0,2|0|-1:object:-168|0:pointer:-172
wiz8--gog-base--wiz8--18a74ff61c65,005f28c8,19930520,005e624b,004b07e2,004b07e0,1,0,1|0|-1:object:-168
wiz8--gog-base--wiz8--18a74ff61c65,005f28f0,19930520,005e6295,004b19f2,004b19f0,4,0,4|0|-1:object:-424|0:pointer:-428|0:pointer:-428|0:pointer:-428
wiz8--gog-base--wiz8--18a74ff61c65,005f2930,19930520,005e62ab,004b1d92,004b1d90,1,0,1|0|-1:object:-184
wiz8--gog-base--wiz8--18a74ff61c65,005f2958,19930520,005e62cb,004b3052,004b3050,1,0,1|0|-1:object:-248
wiz8--gog-base--wiz8--18a74ff61c65,005f2980,19930520,005e62ee,004b3828,,1,0,1|0|-1:pointer:-10140
wiz8--gog-base--wiz8--18a74ff61c65,005f29a8,19930520,005e630b,004b3f92,004b3f90,1,0,1|0|-1:pointer:-104
wiz8--gog-base--wiz8--18a74ff61c65,005f29d0,19930520,005e6336,004b4642,004b4640,2,0,2|0|-1:pointer:-28|-1:pointer:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2a00,19930520,005e6348,004b53d2,004b53d0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2a28,19930520,005e6368,004b54a2,004b54a0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2a50,19930520,005e638b,004b69a8,004b69a6,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2a78,19930520,005e63ab,004b6bd2,004b6bd0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2aa0,19930520,005e63ce,004b8a78,004b8a76,1,0,1|0|-1:pointer:-1752
wiz8--gog-base--wiz8--18a74ff61c65,005f2ac8,19930520,005e63eb,004b9282,004b9280,1,0,1|0|-1:pointer:12
wiz8--gog-base--wiz8--18a74ff61c65,005f2af0,19930520,005e641c,004b95d8,004b95d6,2,0,2|0|-1:pointer:-276|-1:pointer:-276
wiz8--gog-base--wiz8--18a74ff61c65,005f2b20,19930520,005e643e,004b98f2,004b98f0,1,0,1|0|-1:pointer:-276
wiz8--gog-base--wiz8--18a74ff61c65,005f2b48,19930520,005e6461,004b9c02,004b9c00,2,0,2|0|-1:pointer-import:-16|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2b78,19930520,005e6479,004b9d12,004b9d10,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2ba0,19930520,005e6499,004ba282,004ba280,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2bc8,19930520,005e64cc,004ba3d2,004ba3d0,3,0,3|0|-1:pointer:-16|0:pointer-import:-16|0:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2c00,19930520,005e64e8,004bc5e2,004bc5e0,1,0,1|0|-1:object:-52
wiz8--gog-base--wiz8--18a74ff61c65,005f2c28,19930520,005e6516,004bce22,004bce20,2,0,2|0|-1:object:-148|0:pointer:-104
wiz8--gog-base--wiz8--18a74ff61c65,005f2c58,19930520,005e652e,004bd0d8,004bd0d6,1,0,1|0|-1:pointer:-944
wiz8--gog-base--wiz8--18a74ff61c65,005f2c80,19930520,005e6590,004bea22,004bea20,4,0,4|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2cc0,19930520,005e6609,004bebd2,004bebd0,6,0,6|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16|3:pointer:-16|4:pointer:4
wiz8--gog-base--wiz8--18a74ff61c65,005f2d10,19930520,005e6690,004bee52,004bee50,7,0,7|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16|3:pointer:-16|4:pointer-import:-20|4:pointer-import:-20
wiz8--gog-base--wiz8--18a74ff61c65,005f2d68,19930520,005e66be,004bf0f8,004bf0f6,3,0,3|0|-1:pointer:-44|-1:pointer:-52|1:pointer:-52
wiz8--gog-base--wiz8--18a74ff61c65,005f2da0,19930520,005e66db,004bf522,004bf520,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2dc8,19930520,005e6757,004bfb02,004bfb00,8,0,8|0|-1:pointer:-32|0:pointer:-32|1:pointer:-32|2:pointer:-32|3:pointer:-32|4:pointer:-32|5:pointer:-32|6:pointer:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2e28,19930520,005e67cc,004bfe02,004bfe00,7,0,7|0|-1:pointer:-28|0:pointer:-28|1:pointer:-28|2:pointer:-28|3:pointer:-28|4:pointer:-28|5:pointer:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2e80,19930520,005e683c,004c0172,004c0170,7,0,7|0|-1:pointer:-16|0:pointer:-16|1:pointer:-16|2:pointer:-16|3:pointer:-16|4:pointer:-16|5:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f2ed8,19930520,005e6890,004c0308,004c0306,5,0,5|0|-1:pointer:-3012|-1:object:-2892|-1:object:-2908|-1:pointer:-2876|-1:pointer:-2876
wiz8--gog-base--wiz8--18a74ff61c65,005f2f20,19930520,005e68b6,004c5502,004c5500,2,0,2|0|-1:pointer:-28|-1:pointer:8
wiz8--gog-base--wiz8--18a74ff61c65,005f2f50,19930520,005e68cb,004c6702,004c6700,1,0,1|0|-1:object:-228
wiz8--gog-base--wiz8--18a74ff61c65,005f2f78,19930520,005e68eb,004c6882,004c6880,1,0,1|0|-1:object:-156
wiz8--gog-base--wiz8--18a74ff61c65,005f2fa0,19930520,005e6908,004c6992,004c6990,1,0,1|0|-1:object:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2fc8,19930520,005e6928,004c6a52,004c6a50,1,0,1|0|-1:object:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f2ff0,19930520,005e6948,004c6b12,004c6b10,1,0,1|0|-1:object:-28
wiz8--gog-base--wiz8--18a74ff61c65,005f3018,19930520,005e6995,004c6c38,004c6c36,4,0,4|0|-1:pointer:-252|-1:pointer:-252|-1:pointer:-252|2:pointer:-252
wiz8--gog-base--wiz8--18a74ff61c65,005f3058,19930520,005e69ae,004c7f18,004c7f16,1,0,1|0|-1:pointer:-276
wiz8--gog-base--wiz8--18a74ff61c65,005f3080,19930520,005e69ce,004c80e2,004c80e0,1,0,1|0|-1:pointer:-564
wiz8--gog-base--wiz8--18a74ff61c65,005f30a8,19930520,005e69eb,004c9dc2,004c9dc0,1,0,1|0|-1:object:-568
wiz8--gog-base--wiz8--18a74ff61c65,005f30d0,19930520,005e6a09,004ca8b2,004ca8b0,1,0,1|0|-1:pointer-import:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f30f8,19930520,005e6a2b,004ca9e2,004ca9e0,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f3120,19930520,005e6a48,004cd032,004cd030,1,0,1|0|-1:pointer:-16
wiz8--gog-base--wiz8--18a74ff61c65,005f3148,19930520,005e6a8a,004cd7c2,004cd7c0,3,0,3|0|-1:pointer:-1120|-1:pointer:-1120|-1:pointer:-1120
wiz8--gog-base--wiz8--18a74ff61c65,005f3180,19930520,005e6ab6,004ce072,004ce070,2,0,2|0|-1:object:-1112|0:object:-1132
wiz8--gog-base--wiz8--18a74ff61c65,005f31b0,19930520,005e6ace,004ce518,,1,0,1|0|-1:pointer:-140024
